Cluster,Progress,Score,Phase,Engagement,Action_ID,Action_Name,Q_Value
0,1.0,0.5,1,2,8,attempt_quiz (current),83.64662191710875
0,1.0,0.5,1,2,14,post_forum (future),84.12436731104265
0,1.0,0.5,1,2,4,post_forum (past),88.61139976629957
0,1.0,0.5,2,2,6,view_content (current),80.79971970751389
0,1.0,0.5,2,2,0,view_assignment (past),78.71476108646637
0,1.0,0.5,2,2,1,view_content (past),77.10307534936837
0,1.0,0.5,2,2,12,view_content (future),77.01763572113083
0,1.0,0.5,2,2,4,post_forum (past),75.74128425912753
0,1.0,0.5,2,2,13,attempt_quiz (future),82.80007659714094
0,1.0,0.5,2,2,7,submit_assignment (current),83.35483868500282
0,1.0,0.5,2,2,14,post_forum (future),75.29650291646516
0,1.0,0.5,2,2,8,attempt_quiz (current),83.03787778572284
0,1.0,0.5,2,2,3,review_quiz (past),79.60896073407643
0,1.0,0.5,2,2,9,submit_quiz (current),94.29835894791066
0,1.0,0.5,2,2,2,attempt_quiz (past),79.30679185509938
0,1.0,0.5,2,2,5,view_assignment (current),78.15925220027952
0,1.0,0.5,2,2,10,review_quiz (current),82.02602966176856
0,1.0,0.5,2,2,11,post_forum (current),77.2802117136067
0,0.75,0.5,1,2,11,post_forum (current),91.92630969584032
0,0.75,0.5,1,2,4,post_forum (past),93.43422895701714
0,0.75,0.5,1,2,9,submit_quiz (current),97.64821023798052
0,0.75,0.5,1,2,6,view_content (current),92.47602695512633
0,0.75,0.5,1,2,10,review_quiz (current),93.5959064739905
0,0.75,0.5,1,2,3,review_quiz (past),94.54246389574833
0,0.75,0.5,1,2,14,post_forum (future),94.12907190429702
0,0.75,0.5,1,2,2,attempt_quiz (past),93.55314946694843
0,0.75,0.5,1,2,7,submit_assignment (current),103.18017389841525
0,0.75,0.5,1,2,13,attempt_quiz (future),91.86921945009787
0,0.75,0.5,1,2,0,view_assignment (past),93.37108807022729
0,0.75,0.5,1,2,5,view_assignment (current),91.27991693616526
0,0.75,0.5,1,2,12,view_content (future),90.78581712639412
0,0.75,0.5,1,2,1,view_content (past),92.55015397152809
0,0.75,0.5,1,2,8,attempt_quiz (current),94.176402375679
0,0.25,0.5,0,2,3,review_quiz (past),107.07757519460083
0,0.25,0.5,0,2,8,attempt_quiz (current),106.8465006922699
0,0.25,0.5,0,2,2,attempt_quiz (past),107.23201833344407
0,0.25,0.5,0,2,4,post_forum (past),108.97945427573283
0,0.25,0.5,0,2,1,view_content (past),107.83966852852201
0,0.25,0.5,0,2,11,post_forum (current),108.8201127129564
0,0.25,0.5,0,2,12,view_content (future),105.06683256711912
0,0.25,0.5,0,2,10,review_quiz (current),108.69831207662341
0,0.25,0.5,0,2,7,submit_assignment (current),117.92279397500458
0,0.25,0.5,0,2,14,post_forum (future),109.15327176749389
0,0.25,0.5,0,2,5,view_assignment (current),105.08759194352561
0,0.25,0.5,0,2,9,submit_quiz (current),113.87053327099557
0,0.25,0.5,0,2,6,view_content (current),108.05152984356887
0,0.25,0.5,0,2,0,view_assignment (past),105.86029638396847
0,0.25,0.5,0,2,13,attempt_quiz (future),109.11861012338122
0,1.0,0.75,0,2,3,review_quiz (past),72.13120761616989
0,1.0,0.75,0,2,13,attempt_quiz (future),73.73220743665478
0,1.0,0.75,0,2,14,post_forum (future),66.72719634792095
0,1.0,0.75,0,2,8,attempt_quiz (current),71.88896273832697
0,1.0,0.75,0,2,9,submit_quiz (current),89.69859989773322
0,1.0,0.75,0,2,11,post_forum (current),74.34927349508888
0,1.0,0.75,0,2,6,view_content (current),75.76257046010207
0,1.0,0.75,0,2,7,submit_assignment (current),84.68576903629126
0,1.0,0.75,0,2,4,post_forum (past),70.00091916656464
0,1.0,0.75,0,2,0,view_assignment (past),66.63607893608625
0,1.0,0.75,0,2,5,view_assignment (current),72.08753066658589
0,1.0,0.75,0,2,1,view_content (past),71.76549132029794
0,1.0,0.75,0,2,10,review_quiz (current),69.61814886759448
0,1.0,0.75,0,2,12,view_content (future),58.67713585556341
0,1.0,0.75,0,2,2,attempt_quiz (past),74.41117406403026
0,0.5,0.5,0,2,3,review_quiz (past),100.18006997775672
0,0.5,0.5,0,2,0,view_assignment (past),98.18391410237597
0,0.5,0.5,0,2,5,view_assignment (current),99.1259726201412
0,0.5,0.5,0,2,8,attempt_quiz (current),100.63867090651355
0,0.5,0.5,0,2,13,attempt_quiz (future),97.84421502007702
0,0.5,0.5,0,2,2,attempt_quiz (past),100.66442618356854
0,0.5,0.5,0,2,11,post_forum (current),100.62962946732203
0,0.5,0.5,0,2,4,post_forum (past),100.43880028380863
0,0.5,0.5,0,2,1,view_content (past),98.64742185197554
0,0.5,0.5,0,2,6,view_content (current),97.8300085401047
0,0.5,0.5,0,2,14,post_forum (future),100.16986453097891
0,0.5,0.5,0,2,7,submit_assignment (current),108.43331145588382
0,0.5,0.5,0,2,9,submit_quiz (current),101.78818699457764
0,0.5,0.5,0,2,12,view_content (future),94.59407906417667
0,0.5,0.5,0,2,10,review_quiz (current),100.05841872907772
0,0.75,0.5,0,2,6,view_content (current),91.73840368162017
0,0.75,0.5,0,2,14,post_forum (future),91.38424135442084
0,0.75,0.5,0,2,2,attempt_quiz (past),92.73698821430497
0,0.75,0.5,0,2,4,post_forum (past),91.80869011851497
0,0.75,0.5,0,2,7,submit_assignment (current),101.74844472397149
0,0.75,0.5,0,2,12,view_content (future),92.22450147952384
0,0.75,0.5,0,2,13,attempt_quiz (future),92.42862470533633
0,0.75,0.5,0,2,9,submit_quiz (current),99.58372538120355
0,0.75,0.5,0,2,1,view_content (past),92.74248612395319
0,0.75,0.5,0,2,10,review_quiz (current),92.14044175040357
0,0.75,0.5,0,2,3,review_quiz (past),88.22921707786674
0,0.75,0.5,0,2,5,view_assignment (current),91.14355968626985
0,0.75,0.5,0,2,0,view_assignment (past),89.66125941536146
0,0.75,0.5,0,2,11,post_forum (current),90.72251760822277
0,0.75,0.5,0,2,8,attempt_quiz (current),91.40732778844436
0,0.75,0.5,2,2,13,attempt_quiz (future),82.58499898105394
0,0.75,0.5,2,2,2,attempt_quiz (past),81.85735773088379
0,0.75,0.5,2,2,6,view_content (current),81.81382240443303
0,0.75,0.5,2,2,3,review_quiz (past),79.94257055594497
0,0.75,0.5,2,2,8,attempt_quiz (current),81.18979513110938
0,0.75,0.5,2,2,7,submit_assignment (current),98.69775637958352
0,0.75,0.5,2,2,12,view_content (future),79.58955104902354
0,0.75,0.5,2,2,11,post_forum (current),82.15581022712506
0,0.75,0.5,2,2,5,view_assignment (current),84.10319572041136
0,0.75,0.5,2,2,10,review_quiz (current),81.27198959263322
0,0.75,0.5,2,2,9,submit_quiz (current),87.97309094573606
0,0.75,0.5,2,2,14,post_forum (future),79.37073126437883
0,0.75,0.5,2,2,1,view_content (past),84.7752100418701
0,0.75,0.5,2,2,0,view_assignment (past),86.41731174597346
0,0.75,0.5,2,2,4,post_forum (past),84.95152862733231
0,0.25,0.5,1,2,14,post_forum (future),110.25867323736037
0,0.25,0.5,1,2,6,view_content (current),110.00255600580188
0,0.25,0.5,1,2,11,post_forum (current),110.8482506492958
0,0.25,0.5,1,2,4,post_forum (past),111.22267369102897
0,0.25,0.5,1,2,9,submit_quiz (current),116.96836182396983
0,0.25,0.5,1,2,2,attempt_quiz (past),112.18809396053369
0,0.25,0.5,1,2,8,attempt_quiz (current),111.03499539611258
0,0.25,0.5,1,2,1,view_content (past),109.02328584988484
0,0.25,0.5,1,2,7,submit_assignment (current),115.91952292000602
0,0.25,0.5,1,2,0,view_assignment (past),110.24485489801752
0,0.25,0.5,1,2,3,review_quiz (past),111.2935497959103
0,0.25,0.5,1,2,13,attempt_quiz (future),109.38362706289638
0,0.25,0.5,1,2,5,view_assignment (current),109.78185221127575
0,0.25,0.5,1,2,12,view_content (future),110.38148046538383
0,0.25,0.5,1,2,10,review_quiz (current),112.61152317573465
0,1.0,0.75,1,2,7,submit_assignment (current),88.07855319760098
0,1.0,0.75,1,2,12,view_content (future),82.77396286337219
0,1.0,0.75,1,2,6,view_content (current),81.61074105140385
0,1.0,0.75,1,2,4,post_forum (past),79.8331434040286
0,1.0,0.75,1,2,10,review_quiz (current),82.74176136151657
0,1.0,0.75,1,2,8,attempt_quiz (current),80.62018117303103
0,1.0,0.75,1,2,11,post_forum (current),80.19385405607133
0,1.0,0.75,1,2,1,view_content (past),82.14599888486785
0,1.0,0.75,1,2,5,view_assignment (current),81.93202596362806
0,1.0,0.75,1,2,0,view_assignment (past),79.92702851239885
0,1.0,0.75,1,2,3,review_quiz (past),82.21300912910327
0,1.0,0.75,1,2,9,submit_quiz (current),90.65449622888491
0,1.0,0.75,1,2,13,attempt_quiz (future),82.42762937819172
0,1.0,0.75,1,2,14,post_forum (future),80.0809820268936
0,1.0,0.75,1,2,2,attempt_quiz (past),81.69674122238706
0,0.5,0.5,1,2,12,view_content (future),101.63662019266602
0,0.5,0.5,1,2,9,submit_quiz (current),109.61350022653357
0,0.5,0.5,1,2,8,attempt_quiz (current),103.23181458205109
0,0.5,0.5,1,2,5,view_assignment (current),101.00388083393669
0,0.5,0.5,1,2,14,post_forum (future),102.5006435602889
0,0.5,0.5,1,2,7,submit_assignment (current),108.72850584495893
0,0.5,0.5,1,2,0,view_assignment (past),99.98382313841832
0,0.5,0.5,1,2,11,post_forum (current),103.83055285882403
0,0.5,0.5,1,2,1,view_content (past),98.86885026375695
0,0.5,0.5,1,2,6,view_content (current),101.67756415053118
0,0.5,0.5,1,2,10,review_quiz (current),102.18363347856416
0,0.5,0.5,1,2,3,review_quiz (past),100.88315262758833
0,0.5,0.5,1,2,2,attempt_quiz (past),103.40810662934761
0,0.5,0.5,1,2,13,attempt_quiz (future),102.44124259582068
0,0.5,0.5,1,2,4,post_forum (past),103.71511880277846
0,0.25,0.75,1,2,11,post_forum (current),108.02234001938524
0,0.25,0.75,1,2,10,review_quiz (current),108.58494872968218
0,0.25,0.75,1,2,14,post_forum (future),108.69284909556086
0,0.25,0.75,1,2,1,view_content (past),108.12248230725297
0,0.25,0.75,1,2,7,submit_assignment (current),114.98992696945416
0,0.25,0.75,1,2,3,review_quiz (past),110.35014014191064
0,0.25,0.75,1,2,6,view_content (current),109.92454864865877
0,0.25,0.75,1,2,4,post_forum (past),109.61047722934711
0,0.25,0.75,1,2,0,view_assignment (past),108.76909822476689
0,0.25,0.75,1,2,5,view_assignment (current),109.01499473737594
0,0.25,0.75,1,2,13,attempt_quiz (future),109.65288118033708
0,0.25,0.75,1,2,9,submit_quiz (current),113.54711253160359
0,0.25,0.75,1,2,12,view_content (future),107.54454054366626
0,0.25,0.75,1,2,2,attempt_quiz (past),109.67568382155498
0,0.25,0.75,1,2,8,attempt_quiz (current),108.0397727127676
0,1.0,0.5,0,2,7,submit_assignment (current),89.7812522865809
0,1.0,0.5,0,2,2,attempt_quiz (past),80.84417099463452
0,1.0,0.5,0,2,3,review_quiz (past),79.75125832137944
0,1.0,0.5,0,2,5,view_assignment (current),78.24633735632898
0,1.0,0.5,0,2,8,attempt_quiz (current),81.4917019724851
0,1.0,0.5,0,2,12,view_content (future),79.98940773515555
0,1.0,0.5,0,2,13,attempt_quiz (future),79.28148867035112
0,1.0,0.5,0,2,14,post_forum (future),79.41573463377739
0,1.0,0.5,0,2,4,post_forum (past),81.8289722470182
0,1.0,0.5,0,2,10,review_quiz (current),81.56072934847388
0,1.0,0.5,0,2,9,submit_quiz (current),89.60645755422425
0,1.0,0.5,0,2,0,view_assignment (past),78.66618312664946
0,1.0,0.5,0,2,6,view_content (current),75.34636909805263
0,1.0,0.5,0,2,1,view_content (past),80.9171505295375
0,1.0,0.5,0,2,11,post_forum (current),79.55664724429452
0,0.25,0.5,0,1,1,view_content (past),0.9130686162075572
0,0.25,0.5,0,1,0,view_assignment (past),1.1906355899922616
0,0.25,0.5,0,1,7,submit_assignment (current),4.410800867496393
0,0.25,0.5,0,1,2,attempt_quiz (past),0.6141341015517933
0,0.25,0.5,0,1,13,attempt_quiz (future),31.976343193181844
0,0.25,0.5,0,1,10,review_quiz (current),1.4052305724685186
0,0.25,0.5,0,1,12,view_content (future),2.812370856810221
2,0.25,0.75,1,2,8,attempt_quiz (current),83.05103913802434
2,0.25,0.75,1,2,4,post_forum (past),81.12875091305669
2,0.25,0.75,1,2,9,submit_quiz (current),86.1714352308249
2,0.25,0.75,1,2,5,view_assignment (current),80.38337986485035
2,0.25,0.75,1,2,14,post_forum (future),81.45404322484085
2,0.25,0.75,1,2,1,view_content (past),81.71347305716063
2,0.25,0.75,1,2,3,review_quiz (past),83.55543109206573
2,0.25,0.75,1,2,0,view_assignment (past),82.87558136401738
2,0.25,0.75,1,2,10,review_quiz (current),82.30126193433881
2,0.25,0.75,1,2,11,post_forum (current),81.08133668425776
2,0.25,0.75,1,2,13,attempt_quiz (future),81.314783443837
2,0.25,0.75,1,2,7,submit_assignment (current),84.99562241840404
2,0.25,0.75,1,2,2,attempt_quiz (past),83.20273556336386
2,0.25,0.75,1,2,12,view_content (future),81.56541253291584
2,0.25,0.75,1,2,6,view_content (current),81.68684229298026
2,0.5,0.75,1,2,4,post_forum (past),76.90379220404314
2,0.5,0.75,1,2,10,review_quiz (current),77.6068848598317
2,0.5,0.75,1,2,7,submit_assignment (current),79.15086132770551
2,0.5,0.75,1,2,5,view_assignment (current),76.13588964355374
2,0.5,0.75,1,2,1,view_content (past),76.40592524820028
2,0.5,0.75,1,2,6,view_content (current),75.88050153312302
2,0.5,0.75,1,2,2,attempt_quiz (past),77.04589687104531
2,0.5,0.75,1,2,12,view_content (future),75.88710770749888
2,0.5,0.75,1,2,3,review_quiz (past),77.96178654569717
2,0.5,0.75,1,2,11,post_forum (current),75.40505117226199
2,0.5,0.75,1,2,9,submit_quiz (current),82.14196482029098
2,0.5,0.75,1,2,8,attempt_quiz (current),76.56753321850104
2,0.5,0.75,1,2,0,view_assignment (past),75.49282649886729
2,0.5,0.75,1,2,14,post_forum (future),76.37045759464046
2,0.5,0.75,1,2,13,attempt_quiz (future),77.72282854320135
2,0.75,0.75,1,2,1,view_content (past),71.15602388995406
2,0.75,0.75,1,2,13,attempt_quiz (future),72.11588588201053
2,0.75,0.75,1,2,11,post_forum (current),72.29195155179468
2,0.75,0.75,1,2,9,submit_quiz (current),74.98428284405367
2,0.75,0.75,1,2,6,view_content (current),71.93155789092773
2,0.75,0.75,1,2,4,post_forum (past),72.01335062619
2,0.75,0.75,1,2,7,submit_assignment (current),75.90067866849748
2,0.75,0.75,1,2,3,review_quiz (past),72.8055237940052
2,0.75,0.75,1,2,0,view_assignment (past),71.71337644022101
2,0.75,0.75,1,2,14,post_forum (future),71.58909595192272
2,0.75,0.75,1,2,5,view_assignment (current),71.55031961476134
2,0.75,0.75,1,2,2,attempt_quiz (past),72.5985992978061
2,0.75,0.75,1,2,10,review_quiz (current),72.19582828632788
2,0.75,0.75,1,2,8,attempt_quiz (current),72.96762269750013
2,0.75,0.75,1,2,12,view_content (future),72.0689483882556
2,0.75,0.75,2,2,10,review_quiz (current),54.5097989800543
2,0.75,0.75,2,2,2,attempt_quiz (past),52.49503089785659
2,0.75,0.75,2,2,8,attempt_quiz (current),57.264481531792555
2,0.75,0.75,2,2,5,view_assignment (current),60.16724272016541
2,0.75,0.75,2,2,4,post_forum (past),57.43893387649213
2,0.75,0.75,2,2,9,submit_quiz (current),51.37118937285524
2,0.75,0.75,2,2,1,view_content (past),60.71876787750759
2,0.75,0.75,2,2,0,view_assignment (past),59.92428660843993
2,0.75,0.75,2,2,3,review_quiz (past),63.123807552495464
2,0.75,0.75,2,2,13,attempt_quiz (future),56.23518259819065
2,0.75,0.75,2,2,7,submit_assignment (current),74.54739886488566
2,0.75,0.75,2,2,12,view_content (future),59.19400177652371
2,0.75,0.75,2,2,14,post_forum (future),56.59141207871783
2,0.75,0.75,2,2,11,post_forum (current),64.44507852893057
2,0.75,0.75,2,2,6,view_content (current),56.459654583054544
2,1.0,0.75,2,2,9,submit_quiz (current),63.48890368637735
2,1.0,0.75,2,2,6,view_content (current),62.20722338280323
2,1.0,0.75,2,2,8,attempt_quiz (current),60.99357636783232
2,1.0,0.75,2,2,1,view_content (past),62.862244656659726
2,1.0,0.75,2,2,13,attempt_quiz (future),59.12716273545993
2,1.0,0.75,2,2,14,post_forum (future),61.249044148447155
2,1.0,0.75,2,2,5,view_assignment (current),61.38836080922446
2,1.0,0.75,2,2,10,review_quiz (current),62.737728368431945
2,1.0,0.75,2,2,2,attempt_quiz (past),62.94545396129006
2,1.0,0.75,2,2,4,post_forum (past),62.16925051299176
2,1.0,0.75,2,2,0,view_assignment (past),56.37687631697206
2,1.0,0.75,2,2,12,view_content (future),55.137928002596716
2,1.0,0.75,2,2,11,post_forum (current),56.46794025475384
2,1.0,0.75,2,2,3,review_quiz (past),62.751570166583015
2,1.0,0.75,2,2,7,submit_assignment (current),72.13154586914598
2,0.5,0.75,0,2,10,review_quiz (current),76.0526572967995
2,0.5,0.75,0,2,2,attempt_quiz (past),74.60100430177985
2,0.5,0.75,0,2,1,view_content (past),73.33225128458879
2,0.5,0.75,0,2,5,view_assignment (current),73.7403398361081
2,0.5,0.75,0,2,12,view_content (future),71.80080069542389
2,0.5,0.75,0,2,8,attempt_quiz (current),71.10896374910836
2,0.5,0.75,0,2,14,post_forum (future),75.28834055178086
2,0.5,0.75,0,2,9,submit_quiz (current),74.96102006390952
2,0.5,0.75,0,2,0,view_assignment (past),73.91918481862248
2,0.5,0.75,0,2,11,post_forum (current),73.74269184117475
2,0.5,0.75,0,2,4,post_forum (past),75.13763995522264
2,0.5,0.75,0,2,6,view_content (current),74.55003357644547
2,0.5,0.75,0,2,3,review_quiz (past),73.90562630459807
2,0.5,0.75,0,2,13,attempt_quiz (future),73.78576275331548
2,0.5,0.75,0,2,7,submit_assignment (current),80.37814592145212
2,0.75,0.75,0,2,3,review_quiz (past),68.3308848692602
2,0.75,0.75,0,2,4,post_forum (past),66.7610108051267
2,0.75,0.75,0,2,6,view_content (current),70.167030163762
2,0.75,0.75,0,2,1,view_content (past),68.79518695726662
2,0.75,0.75,0,2,14,post_forum (future),69.5140334341154
2,0.75,0.75,0,2,0,view_assignment (past),69.73417021532114
2,0.75,0.75,0,2,5,view_assignment (current),67.71918174502765
2,0.75,0.75,0,2,10,review_quiz (current),67.96276319281019
2,0.75,0.75,0,2,8,attempt_quiz (current),69.49500984845352
2,0.75,0.75,0,2,12,view_content (future),68.55724210323221
2,0.75,0.75,0,2,11,post_forum (current),68.5211712903333
2,0.75,0.75,0,2,9,submit_quiz (current),71.36115544802556
2,0.75,0.75,0,2,13,attempt_quiz (future),68.19993380446601
2,0.75,0.75,0,2,7,submit_assignment (current),76.68682564150485
2,0.75,0.75,0,2,2,attempt_quiz (past),67.11219809400716
2,0.25,1.0,0,1,1,view_content (past),5.983027102192554
2,0.25,1.0,0,1,3,review_quiz (past),10.552471991169114
2,0.25,1.0,0,1,6,view_content (current),4.186000740840764
2,0.25,1.0,0,1,13,attempt_quiz (future),14.518903724799411
2,0.25,1.0,0,1,2,attempt_quiz (past),6.354395815778582
2,0.25,1.0,0,1,12,view_content (future),16.342031865849204
2,0.25,1.0,0,1,4,post_forum (past),7.2887036850563405
2,0.25,1.0,0,1,14,post_forum (future),1.2949370925389883
2,0.25,1.0,0,1,9,submit_quiz (current),13.687289210188787
2,0.25,1.0,0,1,11,post_forum (current),8.463213775728596
2,0.25,1.0,0,1,0,view_assignment (past),2.5077558341277544
2,0.25,1.0,0,1,8,attempt_quiz (current),40.94072939289442
2,0.25,1.0,0,1,10,review_quiz (current),8.294535766489346
2,0.25,1.0,0,1,5,view_assignment (current),10.624029773798107
2,0.25,1.0,0,1,7,submit_assignment (current),2.4248052060111
2,0.25,1.0,0,2,0,view_assignment (past),61.7617202142326
2,0.25,1.0,0,2,1,view_content (past),62.61405099225276
2,0.25,1.0,0,2,9,submit_quiz (current),80.77515154436382
2,0.25,1.0,0,2,8,attempt_quiz (current),72.23318132148445
2,0.25,1.0,0,2,2,attempt_quiz (past),71.58259349963365
2,0.25,1.0,0,2,13,attempt_quiz (future),71.54228959628908
2,0.25,1.0,0,2,4,post_forum (past),58.53641043235149
2,0.25,1.0,0,2,6,view_content (current),63.30478130797458
