state,action,q_value
0_3_True_0.48_1_0.90_5,Stay,0.019999999999999976
0_2_True_0.70_3_0.30_3,Stay,-0.2
0_1_False_nan_0_0.22_0,Previous,0.0
0_1_False_nan_0_0.22_0,Next,4.684747758816264
0_1_False_nan_0_0.22_0,Go_to_high_level,0.30000000000000004
0_1_False_nan_0_0.22_0,Go_to_low_level,0.02700000000000001
0_3_True_0.58_3_0.35_5,Go_to_low_level,0.17000000000000004
2_2_True_0.57_3_0.67_1,Go_to_low_level,-0.37550000000000006
2_2_True_0.37_1_0.50_1,Next,0.08869999999999999
2_2_True_0.42_3_0.50_1,Go_to_low_level,-0.36199999999999993
2_2_True_0.42_3_0.50_1,Stay,-0.30000000000000004
2_2_True_0.55_1_0.27_1,Stay,-0.597
2_2_True_0.46_2_0.57_1,Stay,-0.597
2_2_True_0.43_1_0.77_1,Stay,-0.5700000000000001
2_2_True_0.43_3_0.43_1,Go_to_low_level,0.0
2_2_True_0.43_3_0.43_1,Previous,0.045000000000000005
2_1_False_nan_0_0.50_0,Stay,-0.18
2_1_False_nan_0_0.50_0,Previous,0.005831999999999998
2_1_False_nan_0_0.50_0,Next,3.26204847788414
2_2_True_0.32_3_0.87_3,Previous,0.030000000000000027
2_2_True_0.55_1_0.40_3,Previous,-0.2
2_2_True_0.45_2_0.57_3,Stay,-0.08999999999999996
2_2_True_0.56_3_0.88_3,Previous,-0.2
2_2_True_0.52_1_0.52_3,Stay,-0.15000000000000008
2_2_True_0.57_2_1.00_3,Previous,0.0
2_1_False_nan_0_0.72_0,Stay,0.0
2_2_True_0.55_1_0.32_3,Go_to_low_level,-0.38
2_2_True_0.49_3_0.50_3,Go_to_low_level,-0.38
2_2_True_0.43_2_0.68_3,Previous,-0.07999999999999995
2_2_True_0.55_1_0.58_3,Go_to_low_level,-0.2
2_2_True_0.32_2_0.83_3,Stay,-0.43000000000000005
2_2_True_0.31_2_0.65_3,Next,0.16999999999999998
2_2_True_0.48_2_0.42_3,Next,0.0
2_2_True_0.40_3_0.75_3,Stay,-0.15700000000000003
2_2_True_0.47_3_0.83_3,Stay,-0.18
2_2_True_0.49_1_0.95_3,Next,0.0
0_3_True_0.61_1_0.22_2,Previous,0.06500000000000006
0_3_True_0.61_1_0.22_2,Stay,-0.18
0_2_True_0.66_3_0.15_1,Next,0.5
0_3_True_0.44_1_0.22_2,Go_to_high_level,0.04999999999999999
0_3_True_0.49_3_0.30_2,Stay,-0.2
0_3_True_0.63_2_0.48_20,Go_to_high_level,0.0
0_2_True_0.54_1_0.35_21,Next,0.15999999999999992
0_2_True_0.70_2_0.43_3,Previous,0.0
0_1_False_nan_0_0.15_12,Previous,0.0
0_1_False_nan_0_0.23_6,Stay,-0.3634194821870269
0_1_False_nan_0_0.10_0,Go_to_high_level,2.4993458460248665
0_1_False_nan_0_0.10_0,Previous,0.0
0_2_True_0.78_3_0.55_1,Go_to_low_level,0.2
0_1_False_nan_0_0.40_18,Stay,-0.04524500000000001
0_1_False_nan_0_0.40_18,Previous,0.16423155000000003
0_2_True_0.68_1_0.62_19,Go_to_high_level,0.0
0_2_True_0.68_1_0.98_13,Previous,-0.2
0_1_False_nan_0_0.20_0,Go_to_low_level,-0.1949535124452116
0_1_False_nan_0_0.32_12,Stay,-0.49809800000000004
0_1_False_nan_0_0.32_12,Go_to_high_level,0.552
0_1_False_nan_0_0.12_6,Go_to_low_level,-0.38
0_2_True_0.63_2_0.83_13,Stay,-0.2
0_1_False_nan_0_0.27_6,Go_to_high_level,1.4507128050648002
0_1_False_nan_0_0.12_0,Stay,-0.05715022148166039
0_2_True_0.60_1_0.42_4,Go_to_low_level,-0.2
0_2_True_0.60_1_0.53_3,Stay,-0.30000000000000004
0_2_True_0.52_1_0.87_3,Previous,-0.2
0_2_True_0.35_3_0.63_3,Go_to_high_level,0.0
0_1_False_nan_0_0.63_0,Next,0.95
0_1_False_nan_0_0.90_0,Go_to_low_level,-0.2
2_2_True_0.55_2_0.30_1,Next,0.0
2_2_True_0.44_3_0.57_1,Go_to_low_level,-0.411058
2_2_True_0.48_1_0.58_1,Stay,-0.19
2_2_True_0.49_2_0.88_1,Go_to_high_level,0.0
2_2_True_0.45_3_0.88_1,Go_to_high_level,0.0
2_2_True_0.44_1_0.78_1,Go_to_low_level,-0.07000000000000006
2_2_True_0.57_2_0.43_1,Previous,-0.2
2_2_True_0.56_1_0.30_1,Stay,-0.2
0_2_True_0.71_2_0.35_3,Next,0.5
0_2_True_0.71_2_0.35_3,Go_to_high_level,0.0
0_1_False_nan_0_0.18_6,Previous,0.0
0_1_False_nan_0_0.18_6,Next,2.3035474786197305
0_2_True_0.65_3_0.72_13,Go_to_high_level,0.30000000000000004
0_3_True_0.63_1_0.37_14,Go_to_high_level,0.0
0_1_False_nan_0_0.25_12,Previous,0.0
0_2_True_0.61_3_0.43_1,Go_to_low_level,0.009951093000000003
0_3_True_0.47_1_0.50_14,Stay,-0.30000000000000004
0_3_True_0.44_2_0.22_14,Go_to_high_level,0.04050000000000001
0_3_True_0.46_2_0.25_2,Go_to_low_level,0.0
0_2_True_0.45_3_0.62_1,Stay,-0.2
0_1_False_nan_0_0.25_0,Stay,0.05991271542718801
0_1_False_nan_0_0.25_0,Previous,0.0
0_3_True_0.49_2_0.12_2,Previous,0.06000000000000005
0_2_True_0.55_3_0.27_1,Previous,0.0
0_3_True_0.50_1_0.23_2,Next,0.0
0_2_True_0.42_2_0.63_1,Go_to_low_level,0.050000000000000044
0_2_True_0.67_3_0.25_1,Go_to_high_level,0.1499999999999999
2_2_True_0.58_3_0.28_3,Previous,0.0
2_2_True_0.36_1_0.78_3,Next,0.3510000000000001
2_2_True_0.55_3_0.85_3,Stay,-0.30000000000000004
2_2_True_0.47_1_0.85_3,Go_to_low_level,-0.38
2_2_True_0.40_3_0.55_3,Go_to_low_level,-0.2
0_3_True_0.43_2_0.67_8,Go_to_low_level,0.32000000000000006
0_2_True_0.75_3_0.20_3,Next,0.5
0_2_True_0.70_3_0.60_7,Go_to_low_level,-0.2
0_2_True_0.64_3_0.22_1,Go_to_high_level,0.26550000000000007
0_2_True_0.64_3_0.22_1,Previous,-0.2
0_3_True_0.52_2_0.52_8,Next,0.0
0_1_False_nan_0_0.37_0,Next,4.288439682479065
0_1_False_nan_0_0.37_0,Stay,0.0
1_3_True_0.32_3_0.58_2,Go_to_high_level,0.12
1_3_True_0.44_2_0.40_2,Stay,-0.11999999999999998
1_3_True_0.52_3_0.37_2,Go_to_high_level,0.0
1_3_True_0.44_3_0.48_2,Previous,-0.2
1_3_True_0.42_2_0.53_2,Stay,-0.050000000000000044
1_3_True_0.57_1_0.43_2,Next,0.050000000000000044
1_2_True_0.62_1_0.85_1,Previous,-0.2
1_2_True_0.59_1_0.85_1,Previous,-0.2
1_2_True_0.46_2_0.62_1,Go_to_low_level,0.02999999999999997
1_3_True_0.49_1_0.15_2,Go_to_high_level,0.0
1_3_True_0.44_3_0.42_2,Stay,-0.30000000000000004
1_3_True_0.44_3_0.42_2,Previous,-0.08999999999999996
1_3_True_0.41_3_0.47_2,Next,0.0
1_3_True_0.39_2_0.35_2,Go_to_high_level,0.17000000000000004
1_3_True_0.56_1_0.33_2,Go_to_high_level,0.0
1_3_True_0.53_1_0.32_2,Go_to_high_level,0.0
1_3_True_0.51_1_0.25_2,Go_to_low_level,-0.18
1_3_True_0.53_1_0.52_2,Stay,-0.30000000000000004
1_2_True_0.51_2_0.57_1,Stay,0.05999999999999994
1_3_True_0.57_1_0.52_2,Previous,0.0
1_2_True_0.55_3_0.30_1,Stay,-0.2
1_1_False_nan_0_0.53_0,Next,1.355
1_1_False_nan_0_0.53_0,Go_to_low_level,0.0
0_1_False_nan_0_0.18_18,Go_to_low_level,-0.4314323
0_1_False_nan_0_0.12_12,Go_to_high_level,1.4601626162605466
0_1_False_nan_0_0.27_0,Go_to_high_level,2.4280655056977065
0_1_False_nan_0_0.27_0,Next,0.5
0_1_False_nan_0_0.27_0,Previous,0.0
0_1_False_nan_0_0.40_6,Go_to_high_level,0.7148401043700001
0_2_True_0.66_3_0.83_13,Next,0.228
0_2_True_0.78_3_0.33_4,Next,0.0
0_1_False_nan_0_0.13_0,Stay,-0.026389799999999998
0_1_False_nan_0_0.13_0,Go_to_low_level,0.0
0_1_False_nan_0_0.13_0,Next,2.605258667880723
0_1_False_nan_0_0.13_0,Previous,0.0
2_2_True_0.37_1_1.00_1,Previous,-0.38
2_2_True_0.37_1_1.00_1,Go_to_high_level,0.006560222620999975
2_2_True_0.23_1_0.85_1,Stay,-0.19100000000000006
2_2_True_0.24_2_1.00_1,Stay,-0.30000000000000004
2_2_True_0.22_2_1.00_1,Go_to_high_level,0.45293523731999996
2_2_True_0.22_2_1.00_1,Go_to_low_level,-0.2
2_2_True_0.22_2_1.00_1,Stay,-0.06319999999999996
2_2_True_0.47_2_1.00_1,Previous,-0.4187
2_1_False_nan_0_0.62_0,Next,3.112658555
2_1_False_nan_0_0.62_0,Go_to_low_level,0.0
2_2_True_0.42_2_0.75_1,Stay,-0.30000000000000004
2_2_True_0.36_2_0.43_1,Next,0.053000000000000005
2_2_True_0.35_1_0.33_1,Go_to_high_level,0.029000000000000026
1_2_True_0.60_2_0.88_3,Go_to_high_level,0.30000000000000004
1_3_True_0.39_2_0.92_5,Stay,-0.12999999999999998
1_3_True_0.46_3_1.00_5,Stay,-0.30000000000000004
1_3_True_0.32_3_0.82_5,Go_to_low_level,0.09999999999999998
1_2_True_0.42_1_0.33_3,Previous,0.04999999999999999
1_3_True_0.47_2_0.78_5,Go_to_high_level,0.06000000000000005
1_2_True_0.53_3_1.00_4,Go_to_low_level,0.045000000000000005
1_3_True_0.48_1_0.70_5,Next,0.0
1_3_True_0.37_2_1.00_5,Next,0.21200000000000002
1_3_True_0.55_2_1.00_5,Stay,-0.4500000000000002
1_3_True_0.39_2_1.00_5,Stay,-0.05999999999999999
1_3_True_0.53_3_1.00_5,Next,0.45
1_3_True_0.40_2_0.48_5,Stay,-0.04999999999999998
1_2_True_0.55_3_0.57_3,Previous,-0.2
1_2_True_0.52_1_0.45_3,Go_to_low_level,-0.11000000000000004
1_2_True_0.61_1_0.70_3,Stay,0.040000000000000036
1_2_True_0.65_1_0.87_4,Next,0.5
1_3_True_0.29_3_0.75_5,Next,0.24000000000000005
1_2_True_0.53_1_0.65_4,Previous,0.05999999999999994
0_3_True_0.44_1_0.17_2,Go_to_low_level,-0.010000000000000009
0_1_False_nan_0_0.35_0,Next,4.037683199711191
0_1_False_nan_0_0.35_0,Stay,0.0
0_1_False_nan_0_0.35_0,Previous,0.0
0_3_True_0.40_1_0.27_2,Stay,0.039999999999999994
0_2_True_0.64_1_0.47_1,Go_to_low_level,0.0
0_3_True_0.47_1_0.48_2,Next,0.006300000000000017
0_2_True_0.50_2_0.37_1,Previous,0.0
0_3_True_0.50_2_0.38_2,Next,0.0
0_3_True_0.36_1_0.13_2,Next,0.0
1_2_True_0.68_2_0.20_3,Previous,-0.1900000000000001
1_2_True_0.69_1_0.23_3,Previous,0.020000000000000018
1_2_True_0.71_2_0.58_4,Go_to_low_level,-0.2
1_2_True_0.46_2_0.60_4,Go_to_low_level,0.2
1_1_False_nan_0_0.48_12,Previous,0.0
1_2_True_0.64_1_0.32_1,Previous,0.0
1_1_False_nan_0_0.28_18,Go_to_low_level,-0.2
1_3_True_0.60_3_0.22_2,Stay,-0.5880000000000001
1_1_False_nan_0_0.60_6,Next,0.0
1_3_True_0.64_1_0.30_2,Go_to_low_level,-0.2
1_3_True_0.51_1_0.32_2,Go_to_high_level,0.0
1_1_False_nan_0_0.22_6,Next,0.9950000000000001
1_2_True_0.51_1_0.55_4,Next,0.5
1_1_False_nan_0_0.38_6,Go_to_low_level,-0.2
1_1_False_nan_0_0.38_6,Stay,-0.2
1_1_False_nan_0_0.28_6,Go_to_low_level,-0.162
1_3_True_0.44_1_0.15_2,Go_to_high_level,0.0
1_1_False_nan_0_0.33_0,Previous,-0.04050000000000002
2_2_True_0.15_1_1.00_1,Stay,-0.2
2_1_False_nan_0_0.37_0,Go_to_high_level,1.405677
2_1_False_nan_0_0.37_0,Go_to_low_level,0.0
2_1_False_nan_0_0.37_0,Next,0.5
2_1_False_nan_0_0.37_0,Previous,0.0
2_2_True_0.31_2_1.00_1,Previous,-0.5516972299999999
2_2_True_0.34_2_0.92_1,Next,0.0
0_2_True_0.83_2_0.33_3,Go_to_low_level,0.2
0_1_False_nan_0_0.37_6,Stay,-1.078838229821645
0_2_True_0.62_2_0.47_1,Previous,0.0
0_1_False_nan_0_0.15_0,Go_to_low_level,-0.10363099499999999
0_1_False_nan_0_0.15_0,Next,3.7185224401281967
0_1_False_nan_0_0.15_0,Go_to_high_level,0.57243
0_2_True_0.69_2_0.18_4,Stay,-0.11999999999999994
0_2_True_0.77_1_0.37_3,Previous,0.0
0_2_True_0.70_1_0.23_7,Previous,0.050000000000000044
0_2_True_0.75_3_0.48_9,Next,0.18999999999999995
0_2_True_0.94_1_0.32_1,Go_to_low_level,0.0
0_3_True_0.60_1_0.58_5,Previous,-0.12999999999999995
0_3_True_0.67_1_0.33_5,Next,0.0
0_1_False_nan_0_0.23_0,Go_to_high_level,2.7597258484905502
0_3_True_0.57_3_0.35_5,Stay,-0.016200000000000003
0_3_True_0.60_3_0.43_8,Previous,0.08000000000000007
0_2_True_0.68_1_0.60_4,Next,0.5
0_3_True_0.56_2_0.70_5,Next,0.15999999999999992
0_1_False_nan_0_0.55_0,Next,1.7195
0_2_True_0.28_2_0.83_3,Go_to_low_level,-0.2
0_2_True_0.23_1_0.85_3,Go_to_low_level,0.08000000000000003
0_2_True_0.51_2_0.52_3,Next,0.010000000000000009
0_2_True_0.52_3_1.00_3,Go_to_high_level,0.0
1_1_False_nan_0_0.35_12,Go_to_low_level,-0.2
1_3_True_0.71_2_0.20_14,Go_to_high_level,0.30000000000000004
1_4_True_0.63_1_1.00_16,Stay,-0.38
1_1_False_nan_0_0.37_6,Go_to_high_level,0.5700000000000001
1_3_True_0.55_1_0.23_17,Previous,0.039999999999999925
1_3_True_0.59_2_0.27_8,Go_to_low_level,0.40000000000000013
1_2_True_0.79_1_0.23_15,Next,0.0
1_2_True_0.63_2_0.58_1,Next,0.5
1_3_True_0.63_3_0.35_8,Go_to_low_level,0.0
1_2_True_0.63_2_0.23_7,Next,0.0
1_1_False_nan_0_0.10_0,Go_to_low_level,-0.009000000000000001
1_2_True_0.70_1_0.38_13,Go_to_high_level,0.30000000000000004
1_3_True_0.50_2_0.25_17,Previous,0.24
1_2_True_0.74_3_0.40_3,Go_to_high_level,0.0
0_2_True_0.68_2_0.22_3,Stay,-0.2
0_1_False_nan_0_0.32_0,Go_to_high_level,2.371155797774286
0_1_False_nan_0_0.32_0,Go_to_low_level,0.0
2_1_False_nan_0_0.33_0,Previous,-0.21053
2_2_True_0.19_1_1.00_3,Stay,-0.30000000000000004
2_2_True_0.16_1_1.00_3,Stay,-0.26
2_1_False_nan_0_0.40_0,Go_to_high_level,1.9393846797
2_2_True_0.48_3_1.00_3,Go_to_high_level,0.0
2_2_True_0.48_3_0.55_3,Go_to_high_level,0.0
2_2_True_0.36_2_1.00_3,Go_to_high_level,0.15128923800000005
2_2_True_0.42_3_0.90_3,Next,0.1757072000000001
2_2_True_0.42_3_0.90_3,Previous,-0.10799999999999994
2_2_True_0.29_2_0.63_3,Next,0.0
2_2_True_0.29_2_0.85_3,Next,0.18
2_2_True_0.47_1_1.00_3,Stay,-0.5136679999999998
0_1_False_nan_0_0.28_0,Go_to_low_level,-0.09565938
0_1_False_nan_0_0.28_0,Next,3.2529816573767074
0_1_False_nan_0_0.28_0,Previous,-0.04524500000000001
0_3_True_0.60_1_0.10_2,Next,0.5
0_1_False_nan_0_0.28_6,Next,0.148856821173
0_2_True_0.60_1_0.42_3,Stay,0.06000000000000001
0_2_True_0.86_2_0.27_1,Go_to_high_level,0.30000000000000004
1_3_True_0.44_2_0.45_2,Go_to_high_level,0.09000000000000002
1_1_False_nan_0_0.62_23,Previous,0.0
1_1_False_nan_0_0.13_0,Stay,0.0
1_2_True_0.73_3_0.72_4,Go_to_high_level,0.020000000000000018
1_2_True_0.75_2_0.80_4,Next,0.5
1_3_True_0.56_1_0.75_5,Next,0.5
1_1_False_nan_0_0.23_12,Stay,-0.398
1_3_True_0.40_3_1.00_5,Previous,0.13209999999999983
1_3_True_0.61_3_0.33_2,Next,0.5
1_3_True_0.43_1_0.88_5,Go_to_low_level,0.23000000000000004
1_2_True_0.66_3_0.53_1,Go_to_high_level,0.0
1_2_True_0.65_1_0.28_3,Stay,0.0
1_1_False_nan_0_0.42_18,Next,0.011700000000000002
1_3_True_0.68_1_1.00_5,Stay,0.0
1_1_False_nan_0_0.55_6,Previous,-0.2
0_2_True_0.88_2_0.30_3,Stay,-0.1
0_3_True_0.74_2_0.52_5,Previous,0.09999999999999998
0_2_True_0.84_2_0.57_4,Previous,0.0
0_2_True_0.70_3_0.43_1,Stay,-0.10800000000000001
0_3_True_0.58_3_0.38_2,Go_to_low_level,0.0
0_1_False_nan_0_0.52_0,Stay,0.019350000000000006
0_1_False_nan_0_0.52_0,Go_to_low_level,0.0
0_1_False_nan_0_0.52_0,Next,1.719824
0_3_True_0.39_1_0.27_2,Go_to_high_level,0.0
0_3_True_0.34_1_0.42_2,Previous,-0.16000000000000003
0_3_True_0.38_1_0.18_2,Go_to_high_level,0.12
0_3_True_0.50_2_0.22_2,Stay,-0.13000000000000006
0_3_True_0.57_1_0.33_2,Stay,-0.30000000000000004
0_3_True_0.44_3_0.23_2,Go_to_low_level,-0.18
0_2_True_0.61_1_0.20_1,Next,0.923
0_3_True_0.51_2_0.20_2,Stay,-0.5700000000000001
0_2_True_0.42_3_0.63_1,Go_to_high_level,-0.008765753181590048
2_2_True_0.33_1_1.00_3,Go_to_low_level,-0.244799058484987
2_2_True_0.39_1_1.00_3,Go_to_high_level,0.22959
2_2_True_0.40_3_1.00_3,Previous,-0.2
2_2_True_0.38_1_0.67_3,Go_to_high_level,0.0
2_2_True_0.20_1_1.00_3,Previous,-0.16000000000000003
2_2_True_0.24_2_1.00_3,Go_to_high_level,0.0
2_1_False_nan_0_0.25_0,Go_to_low_level,-0.018000000000000002
2_2_True_0.33_3_0.98_3,Go_to_low_level,-0.18000000000000005
2_2_True_0.35_2_0.37_3,Previous,0.0
2_1_False_nan_0_0.58_0,Next,2.6113243584199997
2_2_True_0.19_2_0.65_3,Go_to_low_level,0.029999999999999985
2_2_True_0.42_1_0.83_3,Go_to_high_level,0.019889612055
2_2_True_0.32_2_0.83_1,Go_to_high_level,0.2
2_2_True_0.52_1_0.68_1,Next,0.0
2_2_True_0.26_1_0.82_1,Go_to_high_level,0.27
2_2_True_0.53_1_1.00_1,Go_to_high_level,0.07695
2_2_True_0.41_1_0.93_1,Go_to_low_level,-0.2
2_2_True_0.26_3_0.50_1,Go_to_low_level,0.0
0_2_True_0.57_1_0.42_1,Stay,-0.30000000000000004
0_2_True_0.42_2_0.62_1,Go_to_high_level,0.030000000000000027
0_2_True_0.45_1_0.43_1,Stay,-0.16000000000000003
0_2_True_0.49_2_0.65_1,Go_to_low_level,-0.2
0_2_True_0.43_2_0.38_1,Next,0.02700000000000001
0_2_True_0.72_2_0.32_1,Stay,0.040000000000000036
0_3_True_0.76_2_0.12_2,Next,0.54
0_2_True_0.80_3_0.20_3,Stay,-0.14000000000000007
0_2_True_0.86_1_0.33_3,Previous,0.0
0_2_True_0.86_1_0.33_3,Go_to_high_level,0.8310000000000001
0_2_True_0.86_2_0.40_4,Go_to_high_level,0.30000000000000004
0_3_True_0.77_1_0.33_5,Next,0.0
0_1_False_nan_0_0.33_0,Previous,-0.039756969479700005
0_1_False_nan_0_0.33_0,Go_to_low_level,-0.052868700000000005
0_1_False_nan_0_0.33_0,Go_to_high_level,0.4621133700000001
0_2_True_0.77_3_0.47_1,Go_to_high_level,0.30000000000000004
0_3_True_0.76_3_0.23_2,Go_to_high_level,0.33905125136022796
1_3_True_0.65_1_0.15_14,Stay,0.10999999999999999
1_3_True_0.76_2_0.50_20,Stay,-0.05999999999999999
1_2_True_0.90_3_0.40_7,Next,0.5
1_2_True_0.76_2_0.40_21,Next,0.07999999999999996
1_2_True_0.84_2_0.45_21,Go_to_high_level,0.010000000000000009
1_2_True_0.85_2_0.40_3,Previous,0.0
1_3_True_0.83_3_0.30_2,Next,0.5
1_1_False_nan_0_0.38_18,Go_to_low_level,-0.22385
1_1_False_nan_0_0.12_6,Previous,0.0
1_2_True_0.72_1_0.22_13,Next,0.21000000000000008
1_2_True_0.93_2_0.52_1,Go_to_high_level,0.30000000000000004
1_4_True_0.67_2_1.00_22,Stay,0.009999999999999966
1_2_True_0.88_2_0.63_19,Next,0.0
1_1_False_nan_0_0.32_0,Go_to_high_level,0.80247
1_3_True_0.57_1_0.25_14,Next,0.2200000000000001
1_2_True_0.79_2_0.33_3,Next,0.51
1_2_True_0.80_1_0.77_13,Next,0.5
1_4_True_0.43_2_1.00_16,Go_to_high_level,0.22000000000000003
1_3_True_0.65_1_0.97_5,Previous,0.0
1_4_True_0.53_2_1.00_16,Go_to_high_level,0.0
1_4_True_0.37_3_1.00_16,Go_to_high_level,0.36
1_3_True_0.73_1_0.57_14,Go_to_low_level,0.0
1_1_False_nan_0_0.35_6,Previous,0.0
1_1_False_nan_0_0.35_6,Go_to_high_level,0.5700000000000001
1_2_True_0.85_3_0.28_15,Stay,-0.30000000000000004
1_2_True_0.78_3_0.70_4,Stay,-0.1
1_3_True_0.75_1_0.50_5,Next,0.5
1_1_False_nan_0_0.12_12,Go_to_high_level,0.5700000000000001
2_2_True_0.47_1_0.92_1,Previous,-0.3955999999999999
2_2_True_0.53_2_1.00_1,Go_to_low_level,-0.542
2_2_True_0.53_2_1.00_1,Next,0.0013770000000000002
2_2_True_0.52_1_0.92_1,Go_to_high_level,0.043533
2_2_True_0.32_1_0.45_1,Go_to_high_level,0.4676299999999999
2_2_True_0.49_3_0.48_1,Next,-0.0035796816000000006
2_1_False_nan_0_0.55_0,Previous,-0.036606816
2_2_True_0.54_3_0.95_1,Next,-0.02762999999999999
2_2_True_0.44_1_0.67_1,Stay,-0.3482199999999999
2_2_True_0.54_2_0.72_1,Stay,-0.8629844700000001
2_2_True_0.52_3_1.00_1,Previous,-0.5223034163
2_2_True_0.39_1_0.55_1,Previous,0.34732669149507445
2_2_True_0.31_3_0.65_1,Stay,-0.2980999999999999
0_2_True_0.45_3_0.82_1,Go_to_high_level,0.17440155000000002
0_2_True_0.69_2_0.30_1,Previous,0.09000000000000008
0_3_True_0.78_2_0.13_2,Next,0.0
0_3_True_0.69_3_0.08_2,Stay,-0.15500000000000003
0_2_True_0.64_2_0.50_1,Stay,0.019999999999999976
0_2_True_0.56_1_0.23_3,Next,-0.004137163775839378
0_2_True_0.53_1_0.53_3,Stay,0.18357988825905186
0_2_True_0.72_3_0.37_3,Previous,0.07741682239859171
0_1_False_nan_0_0.32_6,Next,0.7636721845321158
0_2_True_0.75_3_0.55_4,Go_to_high_level,0.005399999999999995
0_2_True_0.75_3_0.55_4,Previous,0.013418999999999993
0_2_True_0.53_3_0.48_3,Go_to_high_level,0.2608799999999999
0_2_True_0.59_2_0.47_3,Go_to_high_level,1.0569000000000002
0_2_True_0.53_2_0.47_1,Next,0.0189
0_2_True_0.52_1_0.47_1,Previous,0.42599999999999993
0_2_True_0.73_2_0.67_4,Go_to_high_level,0.5916000000000001
0_3_True_0.40_3_0.93_5,Go_to_high_level,0.456
0_2_True_0.64_2_0.25_1,Go_to_low_level,-0.004908267837000001
0_3_True_0.63_2_0.57_5,Go_to_low_level,0.012600000000000004
0_2_True_0.59_3_0.80_4,Go_to_high_level,0.23900000000000005
0_2_True_0.73_1_0.68_3,Stay,-0.5790000000000001
0_2_True_0.44_3_0.55_1,Stay,-0.18999999999999995
2_2_True_0.45_1_0.67_1,Go_to_high_level,0.0
