Cluster,Progress,Score,Phase,Engagement,Action_ID,Action_Name,Q_Value
0,0.5,0.75,0,2,9,submit_quiz (current),67.65686239013667
0,0.5,0.75,0,2,12,view_content (future),53.844811418157036
0,0.5,0.75,0,2,5,view_assignment (current),54.679228767415935
0,0.5,0.75,0,2,4,post_forum (past),54.21501749536843
0,0.5,0.75,0,2,14,post_forum (future),54.865000845029975
0,0.5,0.75,0,2,7,submit_assignment (current),60.06477807790823
0,0.5,0.75,0,2,8,attempt_quiz (current),56.60490499391464
0,0.5,0.75,0,2,13,attempt_quiz (future),53.38860925742623
0,0.5,0.75,0,2,6,view_content (current),52.4807699289136
0,0.5,0.75,0,2,2,attempt_quiz (past),52.568305817266086
0,0.5,0.5,0,2,2,attempt_quiz (past),60.723881661729365
0,0.5,0.5,0,2,12,view_content (future),54.31699577583536
0,0.5,0.5,0,2,3,review_quiz (past),59.65721401078494
0,0.5,0.5,0,2,5,view_assignment (current),62.418983020057354
0,0.5,0.5,0,2,13,attempt_quiz (future),57.07020316743362
0,0.5,0.5,0,2,9,submit_quiz (current),66.41874849364281
0,0.5,0.5,0,2,6,view_content (current),59.54232235702008
0,0.5,0.5,0,2,8,attempt_quiz (current),58.37335160297857
0,0.5,0.5,0,2,7,submit_assignment (current),68.86700259655024
0,0.5,0.5,0,2,10,review_quiz (current),57.77521381884607
0,0.5,0.5,0,2,14,post_forum (future),59.692906294349186
0,0.5,0.5,0,2,4,post_forum (past),61.32766675628376
0,0.5,0.5,0,2,0,view_assignment (past),57.63186062431056
0,0.5,0.5,0,2,1,view_content (past),56.637532081890775
0,0.5,0.5,0,2,11,post_forum (current),58.983634598480826
0,0.5,0.5,1,2,13,attempt_quiz (future),59.630896828687234
0,0.5,0.5,1,2,9,submit_quiz (current),60.384742078610756
0,0.5,0.5,1,2,5,view_assignment (current),60.078663355888956
0,0.5,0.5,1,2,0,view_assignment (past),57.513903716243256
0,0.5,0.5,1,2,3,review_quiz (past),61.791243988471734
0,0.5,0.5,1,2,11,post_forum (current),60.408470112519
0,0.5,0.5,1,2,7,submit_assignment (current),65.23207187345122
0,0.5,0.5,1,2,1,view_content (past),57.12847226503883
0,0.5,0.5,1,2,14,post_forum (future),59.20627207408353
0,0.5,0.5,1,2,2,attempt_quiz (past),57.92605125970442
0,0.5,0.5,1,2,10,review_quiz (current),60.216896909667284
0,0.5,0.5,1,2,8,attempt_quiz (current),58.06830458450176
0,0.5,0.5,1,2,6,view_content (current),56.894391540594725
0,0.5,0.5,1,2,12,view_content (future),57.37627909567322
0,0.5,0.5,1,2,4,post_forum (past),61.41827102289171
0,0.75,0.75,1,2,12,view_content (future),42.7572270199391
0,0.75,0.75,1,2,3,review_quiz (past),41.903804753611304
0,0.75,0.75,1,2,13,attempt_quiz (future),44.285063276443
0,0.75,0.75,1,2,4,post_forum (past),40.34054747376069
0,0.75,0.75,1,2,7,submit_assignment (current),50.57418378234532
0,0.75,0.75,1,2,6,view_content (current),39.92848088063083
0,0.75,0.75,1,2,1,view_content (past),38.841520948742954
0,0.75,0.75,1,2,8,attempt_quiz (current),42.2795887543009
0,0.75,0.75,1,2,9,submit_quiz (current),46.522762469968065
0,0.75,0.75,1,2,10,review_quiz (current),42.32532987406758
0,0.75,0.75,1,2,14,post_forum (future),37.11435587470213
0,0.75,0.75,1,2,5,view_assignment (current),38.41170295827569
0,0.75,0.75,1,2,11,post_forum (current),40.701235308683955
0,0.75,0.75,1,2,0,view_assignment (past),38.20447014257933
0,0.75,0.75,1,2,2,attempt_quiz (past),43.566665164974054
0,0.25,0.75,0,2,7,submit_assignment (current),69.89621583171169
0,0.25,0.75,0,2,9,submit_quiz (current),76.28323878288813
0,0.25,0.75,0,2,3,review_quiz (past),67.21194078800674
0,0.25,0.75,0,2,14,post_forum (future),65.36811082092477
0,0.25,0.75,0,2,10,review_quiz (current),67.57938129772893
0,0.25,0.75,0,2,4,post_forum (past),63.73265397383294
0,0.25,0.75,0,2,12,view_content (future),67.33274212584622
0,0.25,0.75,0,2,11,post_forum (current),63.56230527494305
0,0.25,0.75,0,2,5,view_assignment (current),64.48394689108231
0,0.25,0.75,0,2,13,attempt_quiz (future),68.87626060026184
0,0.25,0.75,0,2,1,view_content (past),62.84434774213929
0,0.25,0.75,0,2,0,view_assignment (past),63.81402639965472
0,0.25,0.75,0,2,8,attempt_quiz (current),68.89966625211765
0,0.25,0.75,0,2,6,view_content (current),65.22112076605221
0,0.25,0.75,0,2,2,attempt_quiz (past),68.88963969875032
0,0.75,0.75,0,2,0,view_assignment (past),38.34699776151167
0,0.75,0.75,0,2,14,post_forum (future),36.18889224362833
0,0.75,0.75,0,2,10,review_quiz (current),39.59065083219422
0,0.75,0.75,0,2,5,view_assignment (current),34.06526321829347
0,0.75,0.75,0,2,1,view_content (past),39.35967486687047
0,0.75,0.75,0,2,12,view_content (future),40.47400591014883
0,0.75,0.75,0,2,9,submit_quiz (current),44.20221052200355
0,0.75,0.75,0,2,2,attempt_quiz (past),38.42953308205207
0,0.75,0.75,0,2,6,view_content (current),34.10784232507242
0,0.75,0.75,0,2,11,post_forum (current),30.506537954683633
0,0.75,0.75,0,2,13,attempt_quiz (future),43.590500505194505
0,0.75,0.75,0,2,8,attempt_quiz (current),41.47230246467545
0,0.75,0.75,0,2,4,post_forum (past),37.713868816438094
0,0.75,0.75,0,2,7,submit_assignment (current),51.35986830592235
0,0.75,0.75,0,2,3,review_quiz (past),36.08662153023672
0,0.25,0.5,1,2,6,view_content (current),74.54512732726735
0,0.25,0.5,1,2,10,review_quiz (current),71.45772162867281
0,0.25,0.5,1,2,1,view_content (past),72.7183048862361
0,0.25,0.5,1,2,13,attempt_quiz (future),76.8100477652481
0,0.25,0.5,1,2,5,view_assignment (current),74.68158934483434
0,0.25,0.5,1,2,2,attempt_quiz (past),76.97723572723325
0,0.25,0.5,1,2,11,post_forum (current),74.51135696740525
0,0.25,0.5,1,2,9,submit_quiz (current),84.0654553976066
0,0.25,0.5,1,2,12,view_content (future),71.68457858521096
0,0.25,0.5,1,2,7,submit_assignment (current),78.9162500985519
0,0.25,0.5,1,2,0,view_assignment (past),71.51875290819086
0,0.25,0.5,1,2,14,post_forum (future),72.25874295694302
0,0.25,0.5,1,2,4,post_forum (past),72.31131294660167
0,0.25,0.5,1,2,8,attempt_quiz (current),72.54201441931629
0,0.25,0.5,1,2,3,review_quiz (past),74.00733308948594
0,0.5,0.5,0,1,3,review_quiz (past),0.087403125
0,0.5,0.5,0,1,8,attempt_quiz (current),1.1905896033206003
0,0.5,0.5,0,1,4,post_forum (past),0.24465901847318552
0,0.5,0.5,0,1,7,submit_assignment (current),16.346519934305377
0,0.75,0.5,0,2,13,attempt_quiz (future),39.52820322707039
0,0.75,0.5,0,2,9,submit_quiz (current),42.90399221687422
0,0.75,0.5,0,2,14,post_forum (future),28.757122679665247
0,0.75,0.5,0,2,7,submit_assignment (current),55.57730497577582
0,0.75,0.5,0,2,4,post_forum (past),28.159460612291298
0,0.75,0.5,0,2,11,post_forum (current),34.11175084620263
0,0.75,0.5,0,2,10,review_quiz (current),31.7736775705512
0,0.75,0.5,0,2,2,attempt_quiz (past),38.80074280695596
0,0.75,0.5,0,2,0,view_assignment (past),34.03949839637658
0,0.75,0.5,0,2,12,view_content (future),38.833784630122764
0,0.75,0.5,0,2,5,view_assignment (current),34.48012207296842
0,0.75,0.5,0,2,6,view_content (current),33.594197761388564
0,0.75,0.5,0,2,1,view_content (past),33.5597021152384
0,0.75,0.5,0,2,8,attempt_quiz (current),32.948149529557284
0,0.75,0.5,0,2,3,review_quiz (past),33.51508048538763
0,1.0,0.75,0,2,9,submit_quiz (current),10.944153091860658
0,1.0,0.75,0,2,2,attempt_quiz (past),5.361455035629261
0,1.0,0.75,0,2,12,view_content (future),1.938300916375249
0,1.0,0.75,0,2,5,view_assignment (current),8.17126458806063
0,1.0,0.75,0,2,7,submit_assignment (current),35.151707754170644
0,1.0,0.75,0,2,11,post_forum (current),13.478951483471315
0,1.0,0.75,0,2,4,post_forum (past),6.350147423142543
0,1.0,0.75,0,2,0,view_assignment (past),10.99243732935396
0,1.0,0.75,0,2,3,review_quiz (past),2.514538384203383
0,1.0,0.75,0,2,8,attempt_quiz (current),6.317071534393341
0,1.0,0.75,0,2,6,view_content (current),5.744684401846152
0,1.0,0.75,0,2,13,attempt_quiz (future),10.998579231920036
0,1.0,0.75,0,2,1,view_content (past),8.795249073724047
0,1.0,0.75,0,2,10,review_quiz (current),9.2491128988866
0,1.0,0.75,0,2,14,post_forum (future),7.539940377394119
0,1.0,0.5,0,2,12,view_content (future),2.163632579723453
0,1.0,0.5,0,2,7,submit_assignment (current),5.500029943487187
0,1.0,0.5,0,2,1,view_content (past),3.5566746724754292
0,1.0,0.5,0,2,6,view_content (current),4.845334008256451
0,1.0,0.5,0,2,8,attempt_quiz (current),1.240725534630686
0,1.0,0.5,0,2,14,post_forum (future),4.385185056635102
0,1.0,0.5,0,2,5,view_assignment (current),5.8158406964634946
0,1.0,0.5,0,2,4,post_forum (past),2.5765567377291054
0,1.0,0.5,0,2,9,submit_quiz (current),4.8086459024828905
0,1.0,0.5,0,2,13,attempt_quiz (future),8.22581629886886
0,1.0,0.5,0,2,11,post_forum (current),1.7087494249154007
0,1.0,0.5,0,2,2,attempt_quiz (past),17.6335165080501
0,1.0,0.5,0,2,0,view_assignment (past),5.225685976415269
0,1.0,0.5,0,2,10,review_quiz (current),1.9201463576759736
0,1.0,0.5,0,2,3,review_quiz (past),2.1945185596824532
0,0.5,0.75,1,2,5,view_assignment (current),59.633716187965
0,0.5,0.75,1,2,7,submit_assignment (current),63.8564236656586
0,0.5,0.75,1,2,11,post_forum (current),55.0249799632864
0,0.5,0.75,1,2,10,review_quiz (current),57.18542519721212
0,0.5,0.75,1,2,0,view_assignment (past),50.13676569612567
0,0.5,0.75,1,2,3,review_quiz (past),57.65430207787036
0,0.5,0.75,1,2,12,view_content (future),50.99062282497008
0,0.5,0.75,1,2,4,post_forum (past),54.37846857802807
0,0.5,0.75,1,2,6,view_content (current),53.55717725418833
0,0.5,0.75,1,2,13,attempt_quiz (future),60.6350791622708
0,0.5,0.75,1,2,8,attempt_quiz (current),59.015684083996284
0,0.5,0.75,1,2,2,attempt_quiz (past),54.50770020993305
0,0.5,0.75,1,2,1,view_content (past),56.2681554484327
0,0.5,0.75,1,2,9,submit_quiz (current),65.23084664531005
0,0.5,0.75,1,2,14,post_forum (future),54.77655328932532
0,0.75,0.5,1,2,9,submit_quiz (current),45.94860025641997
0,0.75,0.5,1,2,10,review_quiz (current),42.888720105859406
0,0.75,0.5,1,2,3,review_quiz (past),45.88073385045042
0,0.75,0.5,1,2,1,view_content (past),46.33703483181888
0,0.75,0.5,1,2,2,attempt_quiz (past),45.30613090374222
0,0.75,0.5,1,2,5,view_assignment (current),43.61230584391744
0,0.75,0.5,1,2,6,view_content (current),43.74545247225051
0,0.75,0.5,1,2,13,attempt_quiz (future),46.19565772268828
0,0.75,0.5,1,2,4,post_forum (past),38.03046957307005
0,0.75,0.5,1,2,12,view_content (future),44.76773070213984
0,0.75,0.5,1,2,7,submit_assignment (current),54.260608272502765
0,0.75,0.5,1,2,11,post_forum (current),48.18351892146128
0,0.75,0.5,1,2,0,view_assignment (past),36.94086322719947
0,0.75,0.5,1,2,14,post_forum (future),44.52309760671137
0,0.75,0.5,1,2,8,attempt_quiz (current),45.79007889020317
0,0.75,0.75,2,2,2,attempt_quiz (past),22.53655757550067
0,0.75,0.75,2,2,4,post_forum (past),18.098833277692574
0,0.75,0.75,2,2,6,view_content (current),13.09831183912627
0,0.75,0.75,2,2,10,review_quiz (current),12.173123202170583
0,0.75,0.75,2,2,14,post_forum (future),11.211632592735494
0,0.75,0.75,2,2,8,attempt_quiz (current),18.900214470392115
0,0.75,0.75,2,2,3,review_quiz (past),6.448317138794601
0,0.75,0.75,2,2,5,view_assignment (current),11.401005447489526
0,0.75,0.75,2,2,11,post_forum (current),15.768943716655203
0,0.75,0.75,2,2,1,view_content (past),6.988079936612589
0,0.75,0.75,2,2,12,view_content (future),12.271287803805471
0,0.75,0.75,2,2,9,submit_quiz (current),18.3744345549648
0,0.75,0.75,2,2,13,attempt_quiz (future),22.404374256672018
0,0.75,0.75,2,2,0,view_assignment (past),19.23267147555687
0,0.75,0.75,2,2,7,submit_assignment (current),40.28501383935225
0,0.75,0.5,2,2,3,review_quiz (past),7.783786357954808
0,0.75,0.5,2,2,2,attempt_quiz (past),6.163542583573517
0,0.75,0.5,2,2,6,view_content (current),11.655612182322281
0,0.75,0.5,2,2,8,attempt_quiz (current),27.720440085460663
0,0.75,0.5,2,2,11,post_forum (current),9.62946326117097
0,0.75,0.5,2,2,0,view_assignment (past),5.605561309974139
0,0.75,0.5,2,2,4,post_forum (past),10.647234855767138
0,0.75,0.5,2,2,7,submit_assignment (current),14.884139200565151
0,0.75,0.5,2,2,10,review_quiz (current),10.682335836654632
0,0.75,0.5,2,2,13,attempt_quiz (future),10.082103558714495
0,0.75,0.5,2,2,12,view_content (future),9.72615460875854
0,0.75,0.5,2,2,14,post_forum (future),8.016974577446646
0,0.75,0.5,2,2,9,submit_quiz (current),23.7003141083238
0,0.75,0.5,2,2,5,view_assignment (current),12.221157015054779
0,0.75,0.5,2,2,1,view_content (past),12.275355347611864
0,1.0,0.5,2,2,0,view_assignment (past),4.428892495117536
0,1.0,0.5,2,2,14,post_forum (future),0.1641106167421875
0,1.0,0.5,2,2,4,post_forum (past),2.227996268033915
0,1.0,0.5,2,2,5,view_assignment (current),1.1664736152924677
0,1.0,0.5,2,2,1,view_content (past),2.8534099862649125
0,1.0,0.5,2,2,9,submit_quiz (current),15.309268706564568
0,1.0,0.5,2,2,6,view_content (current),0.836109618092592
0,1.0,0.5,2,2,12,view_content (future),1.2990242708068866
0,1.0,0.5,2,2,8,attempt_quiz (current),4.265559525941473
0,1.0,0.5,2,2,13,attempt_quiz (future),3.358043545108755
0,1.0,0.5,2,2,11,post_forum (current),1.0606667055127563
0,1.0,0.5,2,2,10,review_quiz (current),3.6032227831757653
0,1.0,0.5,2,2,7,submit_assignment (current),6.65922323467695
2,0.25,0.75,0,2,2,attempt_quiz (past),58.35444527326394
2,0.25,0.75,0,2,0,view_assignment (past),58.387761307995966
2,0.25,0.75,0,2,14,post_forum (future),61.95738582694317
2,0.25,0.75,0,2,11,post_forum (current),62.79174185213962
2,0.25,0.75,0,2,8,attempt_quiz (current),59.48994590540627
2,0.25,0.75,0,2,10,review_quiz (current),61.93350650342471
2,0.25,0.75,0,2,7,submit_assignment (current),66.58294183449836
2,0.25,0.75,0,2,5,view_assignment (current),61.052876319255304
2,0.25,0.75,0,2,13,attempt_quiz (future),61.29979761611995
2,0.25,0.75,0,2,12,view_content (future),61.877847623423676
2,0.25,0.75,0,2,4,post_forum (past),62.94543918214073
2,0.25,0.75,0,2,3,review_quiz (past),61.4197972016716
2,0.25,0.75,0,2,1,view_content (past),60.22767942279774
2,0.25,0.75,0,2,9,submit_quiz (current),64.39273818532045
2,0.25,0.75,0,2,6,view_content (current),61.5793477931661
2,0.25,0.75,1,2,13,attempt_quiz (future),63.689235503224545
2,0.25,0.75,1,2,12,view_content (future),61.18712491466303
2,0.25,0.75,1,2,4,post_forum (past),62.90990237115909
2,0.25,0.75,1,2,11,post_forum (current),64.74334741605799
2,0.25,0.75,1,2,6,view_content (current),63.37199716840671
2,0.25,0.75,1,2,14,post_forum (future),63.864583696270266
2,0.25,0.75,1,2,10,review_quiz (current),63.77185322363467
2,0.25,0.75,1,2,2,attempt_quiz (past),64.55300809696499
2,0.25,0.75,1,2,5,view_assignment (current),60.68023158458845
2,0.25,0.75,1,2,7,submit_assignment (current),63.976130737756286
2,0.25,0.75,1,2,3,review_quiz (past),63.80731904151635
2,0.25,0.75,1,2,8,attempt_quiz (current),64.00316430182001
2,0.25,0.75,1,2,9,submit_quiz (current),69.24961852648994
2,0.25,0.75,1,2,1,view_content (past),62.262953664973324
2,0.25,0.75,1,2,0,view_assignment (past),62.67806705529452
2,0.5,0.75,1,2,14,post_forum (future),57.15525561602294
2,0.5,0.75,1,2,2,attempt_quiz (past),56.620623104311306
2,0.5,0.75,1,2,5,view_assignment (current),56.939415383208356
2,0.5,0.75,1,2,6,view_content (current),56.739424288364184
2,0.5,0.75,1,2,3,review_quiz (past),57.882500320595106
2,0.5,0.75,1,2,4,post_forum (past),56.649749565696816
2,0.5,0.75,1,2,13,attempt_quiz (future),56.157746421471956
2,0.5,0.75,1,2,11,post_forum (current),57.16341116672156
2,0.5,0.75,1,2,9,submit_quiz (current),61.54785481446981
2,0.5,0.75,1,2,10,review_quiz (current),57.150089696416934
2,0.5,0.75,1,2,7,submit_assignment (current),59.265755972310004
2,0.5,0.75,1,2,8,attempt_quiz (current),57.35246459660301
2,0.5,0.75,1,2,1,view_content (past),56.329216177305305
2,0.5,0.75,1,2,0,view_assignment (past),56.336216724505505
2,0.5,0.75,1,2,12,view_content (future),55.543095476316125
2,0.75,0.75,1,2,14,post_forum (future),50.10105993735251
2,0.75,0.75,1,2,9,submit_quiz (current),56.47419658329649
2,0.75,0.75,1,2,12,view_content (future),49.84962560635589
2,0.75,0.75,1,2,11,post_forum (current),51.60328025450643
2,0.75,0.75,1,2,7,submit_assignment (current),53.017382646198726
2,0.75,0.75,1,2,8,attempt_quiz (current),50.57077075360925
2,0.75,0.75,1,2,2,attempt_quiz (past),52.297501475529565
2,0.75,0.75,1,2,10,review_quiz (current),51.550038874305876
2,0.75,0.75,1,2,5,view_assignment (current),51.83279290158278
2,0.75,0.75,1,2,1,view_content (past),50.244422953702575
2,0.75,0.75,1,2,4,post_forum (past),50.20379429142791
2,0.75,0.75,1,2,0,view_assignment (past),50.86549972912717
2,0.75,0.75,1,2,3,review_quiz (past),50.87642537618486
2,0.75,0.75,1,2,13,attempt_quiz (future),50.15724699599656
2,0.75,0.75,1,2,6,view_content (current),50.70901143024404
2,1.0,0.75,2,2,6,view_content (current),38.763398440394
2,1.0,0.75,2,2,1,view_content (past),39.577992411113996
2,1.0,0.75,2,2,0,view_assignment (past),39.13052368396143
2,1.0,0.75,2,2,5,view_assignment (current),38.761316600633506
2,1.0,0.75,2,2,8,attempt_quiz (current),38.900366256892326
2,1.0,0.75,2,2,13,attempt_quiz (future),41.07523143490301
2,1.0,0.75,2,2,12,view_content (future),41.112417216311776
2,1.0,0.75,2,2,7,submit_assignment (current),50.22980323245546
2,1.0,0.75,2,2,4,post_forum (past),37.419649261781665
2,1.0,0.75,2,2,3,review_quiz (past),41.773422818340244
2,1.0,0.75,2,2,11,post_forum (current),37.069233485714065
2,1.0,0.75,2,2,14,post_forum (future),41.540311663777445
2,1.0,0.75,2,2,2,attempt_quiz (past),39.097900448684626
2,1.0,0.75,2,2,10,review_quiz (current),41.893740486895226
2,1.0,0.75,2,2,9,submit_quiz (current),41.97093331976861
2,1.0,0.75,0,2,10,review_quiz (current),40.28784388682024
2,1.0,0.75,0,2,2,attempt_quiz (past),42.8126794556446
2,1.0,0.75,0,2,12,view_content (future),40.67417238033534
2,1.0,0.75,0,2,14,post_forum (future),41.53483409120477
2,1.0,0.75,0,2,6,view_content (current),38.83335056151659
2,1.0,0.75,0,2,1,view_content (past),40.40942516404694
2,1.0,0.75,0,2,11,post_forum (current),40.32264073201143
2,1.0,0.75,0,2,13,attempt_quiz (future),40.04102968599472
2,1.0,0.75,0,2,8,attempt_quiz (current),36.93802708104188
2,1.0,0.75,0,2,0,view_assignment (past),43.335265649480405
2,1.0,0.75,0,2,7,submit_assignment (current),49.57573579069888
2,1.0,0.75,0,2,4,post_forum (past),41.97826332891794
2,1.0,0.75,0,2,3,review_quiz (past),40.65677205877075
2,1.0,0.75,0,2,9,submit_quiz (current),42.695733950902486
2,1.0,0.75,0,2,5,view_assignment (current),36.23331117360394
2,0.5,0.75,0,2,9,submit_quiz (current),60.326635031187166
2,0.5,0.75,0,2,0,view_assignment (past),55.13727398781402
2,0.5,0.75,0,2,2,attempt_quiz (past),54.52089758855542
2,0.5,0.75,0,2,4,post_forum (past),55.17833223979422
2,0.5,0.75,0,2,3,review_quiz (past),54.38035112099207
2,0.5,0.75,0,2,12,view_content (future),54.05367376927716
2,0.5,0.75,0,2,14,post_forum (future),54.964471271115144
2,0.5,0.75,0,2,13,attempt_quiz (future),55.09031684411121
2,0.5,0.75,0,2,10,review_quiz (current),56.41351804815572
2,0.5,0.75,0,2,1,view_content (past),54.56656288404023
2,0.5,0.75,0,2,7,submit_assignment (current),56.79417550778281
2,0.5,0.75,0,2,6,view_content (current),54.200171030307985
2,0.5,0.75,0,2,11,post_forum (current),55.116475856968385
2,0.5,0.75,0,2,8,attempt_quiz (current),51.859650724423034
2,0.5,0.75,0,2,5,view_assignment (current),54.33150425119922
2,0.5,1.0,0,2,9,submit_quiz (current),52.21779939486586
2,0.5,1.0,0,2,10,review_quiz (current),42.03511073321716
2,0.5,1.0,0,2,6,view_content (current),38.49325841691322
2,0.5,1.0,0,2,8,attempt_quiz (current),45.17717741476364
2,0.5,1.0,0,2,12,view_content (future),45.42587345199957
2,0.5,1.0,0,2,5,view_assignment (current),44.406546137866876
2,0.5,1.0,0,2,11,post_forum (current),45.42699280253754
2,0.5,1.0,0,2,1,view_content (past),43.17916791705073
2,0.5,1.0,0,2,7,submit_assignment (current),60.28367198243244
2,0.5,1.0,0,2,0,view_assignment (past),43.26423368882445
2,0.5,1.0,0,2,3,review_quiz (past),46.79675090393949
2,0.5,1.0,0,2,2,attempt_quiz (past),47.3110161897665
2,0.5,1.0,0,2,4,post_forum (past),44.25576777153359
2,0.5,1.0,0,2,14,post_forum (future),43.40863152040343
2,0.5,1.0,0,2,13,attempt_quiz (future),51.17398832219561
2,0.75,1.0,2,2,9,submit_quiz (current),31.911176032463082
2,0.75,1.0,2,2,2,attempt_quiz (past),28.213203687095522
2,0.75,1.0,2,2,12,view_content (future),23.14482930068305
2,0.75,1.0,2,2,6,view_content (current),28.615444892721996
2,0.75,1.0,2,2,14,post_forum (future),14.345400454344443
2,0.75,1.0,2,2,10,review_quiz (current),16.594363229356958
2,0.75,1.0,2,2,1,view_content (past),21.876761516043956
2,0.75,1.0,2,2,7,submit_assignment (current),51.231576197003655
2,0.75,1.0,2,2,3,review_quiz (past),28.41212542637931
2,0.75,1.0,2,2,5,view_assignment (current),15.590209504340443
2,0.75,1.0,2,2,13,attempt_quiz (future),28.353522259899535
2,0.75,1.0,2,2,4,post_forum (past),27.834423732051054
2,0.75,1.0,2,2,0,view_assignment (past),22.64487347250687
2,0.75,1.0,2,2,11,post_forum (current),20.40578619780075
2,0.75,1.0,2,2,8,attempt_quiz (current),18.510413578393518
2,0.75,0.75,0,2,3,review_quiz (past),48.3825338930795
2,0.75,0.75,0,2,12,view_content (future),47.363826273641905
2,0.75,0.75,0,2,1,view_content (past),49.61960034079051
2,0.75,0.75,0,2,13,attempt_quiz (future),49.36891541873398
2,0.75,0.75,0,2,14,post_forum (future),48.554547653953094
2,0.75,0.75,0,2,2,attempt_quiz (past),49.51932908414333
2,0.75,0.75,0,2,6,view_content (current),49.69203386222812
2,0.75,0.75,0,2,9,submit_quiz (current),51.13870424323282
2,0.75,0.75,0,2,11,post_forum (current),47.440795736155515
2,0.75,0.75,0,2,0,view_assignment (past),50.03249820642426
2,0.75,0.75,0,2,8,attempt_quiz (current),49.00855634773611
2,0.75,0.75,0,2,5,view_assignment (current),48.80299159036005
2,0.75,0.75,0,2,4,post_forum (past),50.797388252706874
2,0.75,0.75,0,2,7,submit_assignment (current),56.23292815211656
2,0.75,0.75,0,2,10,review_quiz (current),49.34869641827895
2,0.75,0.75,2,2,11,post_forum (current),42.28270025539769
2,0.75,0.75,2,2,9,submit_quiz (current),41.64062657196304
2,0.75,0.75,2,2,5,view_assignment (current),37.58102458997686
2,0.75,0.75,2,2,7,submit_assignment (current),52.00945227950042
2,0.75,0.75,2,2,13,attempt_quiz (future),40.77335814673104
2,0.75,0.75,2,2,10,review_quiz (current),41.02085662257688
2,0.75,0.75,2,2,8,attempt_quiz (current),37.25283862539898
2,0.75,0.75,2,2,12,view_content (future),38.55556254814079
2,0.75,0.75,2,2,1,view_content (past),43.342285390385456
2,0.75,0.75,2,2,14,post_forum (future),43.68469423724832
2,0.75,0.75,2,2,4,post_forum (past),41.928389304379124
2,0.75,0.75,2,2,2,attempt_quiz (past),40.341729397425794
2,0.75,0.75,2,2,6,view_content (current),37.089129140714604
2,0.75,0.75,2,2,3,review_quiz (past),43.330532719264404
2,0.75,0.75,2,2,0,view_assignment (past),38.86328314463209
2,0.75,1.0,0,2,7,submit_assignment (current),42.25324828575309
2,0.75,1.0,0,2,5,view_assignment (current),37.3831078734292
2,0.75,1.0,0,2,3,review_quiz (past),36.09050119303351
2,0.75,1.0,0,2,14,post_forum (future),40.07361089745329
2,0.75,1.0,0,2,13,attempt_quiz (future),37.88588430847502
2,0.75,1.0,0,2,1,view_content (past),29.963842845463745
2,0.75,1.0,0,2,2,attempt_quiz (past),35.56772098463928
2,0.75,1.0,0,2,6,view_content (current),32.07749553626744
2,0.75,1.0,0,2,8,attempt_quiz (current),34.375036179389845
2,0.75,1.0,0,2,0,view_assignment (past),28.27640108713473
2,0.75,1.0,0,2,12,view_content (future),28.59918592762464
2,0.75,1.0,0,2,4,post_forum (past),33.58252558640245
2,0.75,1.0,0,2,9,submit_quiz (current),53.09579722766109
