started,\mod_data\event\record_created,module_count,mean_module_grade,viewed,\mod_resource\event\course_module_viewed,submission_status,created,\mod_assign\event\course_module_viewed,course,\mod_page\event\course_module_viewed,attempt_summary,\mod_folder\event\course_module_viewed,\mod_quiz\event\course_module_viewed,submission_form,userid,cluster,group
0.00047568585276014375,0.00013196734943160537,0.2645461277438212,0.41081161790701226,0.005003767528635683,0.0,0.0,0.11530587145396143,0.013535131307991166,0.0,0.016512796793469287,0.00023602363433550266,0.0,0.0243900413173338,0.06869885747714793,100010,0,nhóm_6
0.0,0.0,0.0,0.6032926448134128,0.10534093516563814,0.09990747391507054,0.14977416095350393,0.0,0.07722104803832786,0.06863267041221943,0.07805106682985774,3.941856748734818e-06,0.03435810926817187,0.0,0.0,100011,0,nhóm_6
0.00021791816983141032,0.0005121863615195066,0.28470732143568084,0.0011274515993502376,0.025746424923626166,0.0,0.027871762639707753,0.10147923215706164,0.035889459950119995,0.01708677094695432,0.0,0.00025690611745332603,0.005876766992574167,0.07077936792070921,0.09348798839100117,100012,0,nhóm_6
0.0004576982593175183,0.0,0.1841199101983128,0.10367347779509273,0.1229161774220015,0.07875257205862252,0.16462613733383397,0.08610508052353172,0.11437141058772965,0.08124875305141133,0.03670371461873051,0.00015461336047450924,0.036632597217448715,0.02725386579689093,0.06670807941891627,100013,0,nhóm_6
0.0,0.0004447862833663052,0.0,0.602516269950665,0.013899295125896716,0.036338716609535304,0.028652436660043967,0.0,0.005984298106940289,0.006089256563913736,0.0,0.0,0.0,0.0,0.0,100014,0,nhóm_6
0.0,0.0,0.09486207826864729,0.13220073004694965,0.0,0.0,0.0,0.02146132349526858,0.0,0.0,0.06115064939479711,0.0,0.0,0.020911223176479588,0.04706481093235987,100015,0,nhóm_6
0.0006153646645570277,0.0,0.4274826033175069,0.58339083815518,0.2035882912728677,0.14436023553951655,0.28907956296038606,0.21739451971489004,0.1951478475017364,0.11991960259106782,0.0,0.00027511348405739877,0.04331340798894881,0.029213113132111113,0.09983045923024958,100016,0,nhóm_6
0.0006089709338990001,0.0001450422264006046,0.4258556583418551,0.8130042998448035,0.011375704699787825,0.0,0.015797981732111388,0.1843738006280591,0.02565171157441115,0.0,0.0,0.0004893858606105361,0.0,0.037850590285354924,0.08534684805699627,100017,0,nhóm_6
0.0,0.0,0.0,0.0,0.11136109080921153,0.10240585984610434,0.1502074518975663,0.0,0.0806834932853201,0.08569477964022812,0.08665725759970941,0.00019859260844745652,0.046409034626250956,0.0,0.0,100018,0,nhóm_6
0.00033816917027928994,0.0,0.7689197951852029,0.8503622748771298,0.3211846356771981,0.22228567525857865,0.44980978780231273,0.3509044659022069,0.3047745071231979,0.20042306736398766,0.021124746944332085,0.00026968325533910376,0.08290293476734281,0.10154350905979087,0.1544981787384811,100019,0,nhóm_6
0.00010623762808936732,0.0,0.46400878971772125,0.4895303020110481,0.24522651416160526,0.1839691381865824,0.343226185321196,0.22672035767413473,0.22108021650543944,0.15999957822461092,0.033171738172653786,0.0003294785682659285,0.06925351050270306,0.051338834268578354,0.05966936554672922,100020,0,nhóm_6
0.0005925753641706777,0.0,0.2555258552328916,0.5647317088293984,0.027094225767140212,0.0,0.03670073919732375,0.10580398599464702,0.03422798357420653,0.011142917914382378,0.0,0.0003472528814794096,0.00033711959498694544,0.026398329739066806,0.062107406432850204,100021,0,nhóm_6
0.0004012783065167058,8.493186510799555e-05,0.3492006413406328,0.192079005854774,0.15121472376050143,0.08592563981251178,0.1975545159311801,0.1484839148682036,0.12888991826027438,0.11172232749127528,0.09777989203728038,7.307244576998384e-05,0.06354338223422587,0.06529682729286646,0.04431586933906717,100022,0,nhóm_6
0.0004892767046942303,0.00036487756606790045,0.48001727956299456,0.0,0.0870942799837125,0.001915325676948798,0.10007494974127701,0.16778505847466096,0.09337240269309316,0.06341949166238825,0.05306910775605467,0.0,0.03493902862169382,0.1289097096307482,0.16318092502365883,100023,0,nhóm_6
0.0,0.0,0.038912826660083555,0.6718129048089585,0.0,0.0,0.0,0.02300649748700595,0.0,0.0,0.0,0.00014945352726458694,0.0,0.0,0.0,100024,0,nhóm_6
0.0,7.251562095966779e-05,0.3988983098709278,0.8073423187704538,0.11427828261217249,0.08477555121792163,0.17565519750904232,0.22242146688269226,0.12168064239438814,0.04842114490820221,0.0,0.00010252536258248401,0.00038044856305008423,0.0,0.07840432686825663,100025,0,nhóm_6
0.0007781480905051374,0.0001715141158902811,0.6905077085577056,0.6799742714832802,0.062345207230605604,0.00913209627447853,0.09150264189079199,0.3010427438498098,0.08140871352236739,0.022631727469517304,0.0,0.0,0.0,0.09253792955611667,0.12849603247148356,100026,0,nhóm_6
0.0003652930667490395,0.0,0.1984291677007301,0.0,0.08871510232984725,0.054590332864584146,0.11584749455434501,0.07957111947112949,0.07441753166365017,0.06810012663027498,0.04843498478498354,0.0004649898278284992,0.037527862615998026,0.04788661078770526,0.021913991904481234,100027,0,nhóm_6
0.0005774801679626629,0.0,0.0,0.3609008774668989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100028,0,nhóm_6
0.0,0.0004011550091790328,0.3035951284840436,0.7593176572209629,0.0,0.0,0.0,0.06045661205879216,0.0,0.0,0.0084720131935766,0.00010992019640826411,0.0,0.08422175580897898,0.13194533460444405,100029,0,nhóm_6
0.0,0.0002503400932964972,0.33449823733480666,0.6247408302396924,0.0,0.0,0.0,0.14201241034204307,0.005805820936014117,0.0,0.0,1.0645003010678611e-05,0.0,0.0286469460235389,0.11902395887789943,100030,0,nhóm_6
0.0001215401135191696,0.0,0.1863733068427489,0.6527152166367877,0.11751372859276799,0.0784686068418411,0.1611523534282595,0.09312217743935514,0.10460530246490485,0.07427349756901991,0.05062951613799921,0.0001727271887467241,0.03552414080234981,0.0,0.03702577911096008,100031,0,nhóm_6
3.890985948995507e-06,0.0,0.5609926111708872,0.13086225589314537,0.07726591316561998,0.0,0.0945552836833119,0.24041277346771855,0.09754516437876662,0.038854096491429624,0.02673600937842424,0.0004435961354634643,0.014047521436003407,0.09103696896406557,0.20325794712850087,100032,0,nhóm_6
0.00023773777701507903,3.5431097915705756e-05,0.1879184987608693,0.020044299389362363,0.10262439179895788,0.0493593382793131,0.12952384349599372,0.05682243714981172,0.09775350418830173,0.07502394435902004,0.053056116579433266,0.0,0.038215788201990813,0.061884770608574446,0.09682205098033211,100033,0,nhóm_6
0.0008147403393429231,2.5519581630106813e-06,0.21681700313603436,0.3307264143311492,0.05948236843852378,0.016229941048092222,0.07169926325344544,0.06425459617407414,0.05885309261795413,0.04407538282787127,0.039257274404131876,0.0001628092243791679,0.024065564072714596,0.057419352829661874,0.07854069855279172,100034,0,nhóm_6
0.0,0.0005489620655234062,0.8961690437787737,0.41966793190201845,0.37334166391080725,0.252461619996263,0.5164128278054498,0.38578650243456536,0.3559002777865498,0.2403519098103728,0.027485750932728814,0.0,0.1035262824814712,0.1655769439357295,0.20554168665056827,100035,0,nhóm_6
0.0,0.0,0.0,0.0,0.11656817180619738,0.08945357026247114,0.16683418474901868,0.06050538000142175,0.11078597113690708,0.06289610991937045,0.011005087366733002,0.0,0.016790384555199378,0.0,0.04836354298672213,100036,0,nhóm_6
0.00019915803049930236,0.00042852620981598255,0.47578724739696515,0.36353503049713976,0.13764636056764695,0.07526004211751097,0.18766991114324358,0.20055614739822536,0.1387094826286077,0.08658070470181012,0.003878076205715175,0.0,0.033402931801547436,0.08140150175104194,0.12003570803169003,100037,0,nhóm_6
0.0,0.00011672740769441692,0.11624350736491007,0.8457156544964702,0.0,0.0,0.0,0.0858980034864753,0.0,0.0,0.059726815663268845,0.0,0.0,0.0,0.0,100038,0,nhóm_6
0.0002489095599328417,0.0,0.3248153231382147,0.19757348158361177,0.04976724186565723,0.006656714442564604,0.06672798563736954,0.13909110639287417,0.0635109297457554,0.022831129690969787,0.0,0.0,0.0018756027977843703,0.0500564940239725,0.1143313104483506,100039,0,nhóm_6
0.0,0.0,0.02734391953128923,0.02938911703917413,0.11845455734458149,0.12958097006820385,0.17247258633412044,0.027594129571543002,0.09241618326671927,0.08732156632080815,0.00027084759101819733,0.0,0.03772436431068052,7.222032498116482e-05,0.0,100040,0,nhóm_6
0.0002494948580810119,0.0,0.14000802475387786,0.435657814488448,0.10837167442712631,0.07996410983157393,0.1509947391083547,0.10031824016415294,0.09046556812764142,0.0696071170557474,0.048945102601149815,0.0,0.03185780372044131,0.0,0.0,100041,0,nhóm_6
0.00016387712614773786,0.0008311928434761584,0.6520695429912257,1.0,0.1507054967324108,0.05932106208571397,0.20773666647321148,0.2912411598362835,0.16353506160682585,0.07791017260098382,0.010342589091501542,0.0005005352557475584,0.025846612443383488,0.05949637404344324,0.1871841395680573,100042,0,nhóm_6
0.0,0.00011950404258098679,0.5721232024523747,0.0,0.28493843597419544,0.19961963739252983,0.38276713617449803,0.22169064616267012,0.251408905525438,0.20855436427845098,0.07910781389970323,4.011519835922517e-06,0.10430661928144078,0.1571894897066354,0.08801662985258726,100043,0,nhóm_6
0.0,0.0014206298978232113,0.46941935583311745,0.4078125984977682,0.18321768678811795,0.1049381933023682,0.2456755827473944,0.1949686613122181,0.17519427552948588,0.11977682907278145,0.04937305588467045,0.0,0.05517883157849704,0.0838440994673684,0.1267953008895333,100044,0,nhóm_6
0.0,0.0,0.3909549382922657,0.3769767482911577,0.3243973528856626,0.28007636150793036,0.4586879131896137,0.21358986787601378,0.27125207670112333,0.22418127428019602,0.06622182542962238,0.0,0.1060186399498835,0.03531028476549958,0.0,100045,0,nhóm_6
0.00025511092838648164,0.0002690092628371832,0.4422880188919414,0.7409524065515756,0.0,0.0,0.0,0.17656452933355346,0.008280947963087981,0.0,0.0,0.0003144083820748045,0.0,0.05849706771783267,0.10275484047699629,100046,0,nhóm_6
0.0,0.0,0.0,0.027195461889915284,0.2101542267225578,0.1634703269600692,0.2734459165814952,0.009263720970452138,0.1469624184936661,0.17456138278915,0.209232771346739,3.422019894372408e-05,0.1110008501413681,0.006847908319294327,0.0,100047,0,nhóm_6
0.0,0.00014896978215578338,0.4788721296732038,0.0,0.09321207388510627,0.022067571468407265,0.11862498710899899,0.20107182316907882,0.09899877090694031,0.06064548857604862,0.02310280766229078,0.0,0.027249750757943336,0.0975870511607902,0.13210069081737086,100048,0,nhóm_6
0.0003541936564424031,0.00042263729674063555,0.012216448138370417,0.3963612385984667,0.07243096073998556,0.06929783397026723,0.11051764926911689,0.08734539507814926,0.05046021706484516,0.04129974906521339,0.04225332159787262,5.5890655338508566e-05,0.016894961734274683,0.0,0.0,100049,0,nhóm_6
0.000280935590171838,0.0,0.7537979387664757,0.23834328201340704,0.21341495126931784,0.14046860691150548,0.2967612112053819,0.27999567995800756,0.22062839522575983,0.13491960603656108,0.0,3.663223299127383e-05,0.046731103471350566,0.18410911493047621,0.19337304940611422,100050,0,nhóm_6
0.0007663360333141078,0.0,0.29673134488803943,0.6413591702703226,0.2521354272463533,0.21144608014769126,0.34909400027330073,0.14338159887157884,0.20087111835572344,0.1845741012659823,0.10425626684249681,0.0,0.09757674605098252,0.033963947977312836,0.0,100051,0,nhóm_6
0.0,0.0007057328481436254,0.2854112774514121,0.04294624090129384,0.17576056658745537,0.13764045652800627,0.2423559565970248,0.13034691221250502,0.15029671735939146,0.12612272578481942,0.039795160240849475,6.237664451902436e-05,0.06053174527775185,0.05555191063127898,0.011235011807193995,100052,0,nhóm_6
0.0001508890642907268,0.0003621334237157159,0.0,0.1837539600927921,0.029123579474628736,0.03621754895418572,0.03844167891948391,0.0,0.011962129658084408,0.02789054897210741,0.037617604566048596,6.6644002931604e-05,0.017705295013549338,0.0,0.0,100053,0,nhóm_6
0.000252458628314578,4.6187944147735305e-05,0.1954343328289287,0.400461835116293,0.21128277946624913,0.16277348115049736,0.2921427763447393,0.14794251128707514,0.16906573325686894,0.1448760255834163,0.11467241472615597,0.0004225288878654254,0.07422843252469458,0.0,0.0,100054,0,nhóm_6
0.0,0.00016419249954741089,0.0,0.4537422509431235,0.0,0.0,0.0,0.0,0.0,0.0,0.026836323518093008,0.00046487884809309765,0.0,0.0,0.0,100055,0,nhóm_6
0.0003041189156995916,0.0,0.384809567436031,0.5454077652441457,0.0,0.0,0.0,0.13682908569768581,0.009120633958894064,0.0,0.0,0.0,0.0,0.07272239806316283,0.10525859701954202,100056,0,nhóm_6
0.00018921474855648768,0.0,0.4528006986089851,0.3546715394054145,0.22374815372223292,0.15028886283924528,0.3020447614206535,0.1967822683230347,0.19638948675238255,0.15626877754752355,0.0855665087085572,8.579039676070987e-05,0.08045716571741379,0.07972115598266999,0.05934830578492725,100057,0,nhóm_6
0.0,0.0,0.5575225589103289,0.19697655060609293,0.08564996817064802,0.014820057212856064,0.10320831042693718,0.17119651643601694,0.09598452786922934,0.06257597787211522,0.006312563252823977,0.0,0.031180756164365248,0.1661722450841026,0.16379343834093404,100058,0,nhóm_6
0.0,0.0,0.0,0.11044544665596356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100059,0,nhóm_6
0.0001502087877783831,0.0,0.19678864240502075,0.21946645958981748,0.07724614882161096,0.057168708691546555,0.11038497456770119,0.10995071413056273,0.0700480122559034,0.04610542490773678,0.0,6.55635662691334e-05,0.015906161919232664,0.005226620972685281,0.015349242332114321,100060,0,nhóm_6
0.0007433795913551755,0.0,0.1312739021754084,0.5104873407597731,0.0358271599581893,0.0207966518513944,0.04525310740362892,0.03463257975311801,0.029816601864397885,0.028217586020203023,0.019361651506635713,0.0,0.015940135619315343,0.028738241431904066,0.011747160153327274,100061,0,nhóm_6
0.0006248426622531555,0.0,0.48381696269961566,0.9693019498574991,0.0,0.0,0.0,0.14033545523910257,0.0,0.0,0.038490872436984014,0.0002616883583391183,0.0,0.10621273247064883,0.16580240557811005,100062,0,nhóm_6
0.0,0.0,0.7856797732153001,0.24445026321252467,0.25202827036785125,0.13824438610738762,0.3390477486710072,0.3318297659111946,0.24199327526243225,0.16639810508902977,0.05579300300277604,0.00010270780450777339,0.07744211530243941,0.14913781078577742,0.17958840998271858,100063,0,nhóm_6
0.0,0.000500679079927735,0.0,0.6033904854047568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100064,0,nhóm_6
0.0005653309298996323,0.0,1.0,0.6444252273719488,0.16995292289273461,0.02189801191919416,0.21156604203209736,0.4092701960166184,0.192409192104267,0.11276345446632935,0.02038912966129519,0.00045075215511103384,0.05519559195802676,0.28644908909837175,0.31829291469111554,100065,0,nhóm_6
0.0,4.64042928385866e-05,0.36793440075931383,0.0,0.1936852000955296,0.10298610164587019,0.2516608472638804,0.1601797791030639,0.17891600320492404,0.13482996578765377,0.09834117420667624,0.0002772306996556284,0.06828644147538052,0.07825083382816275,0.12747356775357843,100066,0,nhóm_6
0.0,0.00016548428525409165,0.010568232883439554,0.5678659485107747,0.029133696713416812,0.04724587091474669,0.050449751139986565,0.013017271788848817,0.02659861826135901,0.013369430554776074,0.0,0.0,0.0,0.0,0.0,100067,0,nhóm_6
0.00012561062901306208,0.0,0.2045895859340512,0.13007624535860562,0.062476078134564794,0.061830378283388665,0.09414024398374038,0.11807040901791682,0.048101628137728614,0.04230992596737626,0.0,0.0,0.015474084225495455,0.007050002361350838,0.0,100068,0,nhóm_6
0.0,0.0,0.1101142160059213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009553062867951434,0.00019564695373713858,0.0,0.07840449525677123,0.026916880283403916,100069,0,nhóm_6
0.0,0.0002294491498621709,0.35383709306054834,0.676346365528854,0.1531772515339206,0.09978748142297089,0.2145884808280512,0.17890950995725038,0.1452274922226242,0.09167707810968523,0.025296196379714753,0.0,0.03666025898537681,0.015916485495704347,0.07243200811257111,100070,0,nhóm_6
0.00024097408260714825,0.0,0.5543533556168333,0.39333365875124393,0.34483703838651325,0.25191937620334903,0.4727579687398516,0.26266966602169206,0.3012947233431298,0.23669452150718648,0.10932430244875066,0.0,0.11542606541995051,0.08174380979704224,0.0655719651007294,100071,0,nhóm_6
3.494444102469796e-05,0.0,0.4537350676471341,0.3790423676338495,0.12091336481660342,0.08912882931726196,0.17667387952347743,0.21603656178186237,0.12046122122541186,0.06913291406181721,0.0,0.0,0.01777535749847592,0.051718398378024194,0.062440968295355115,100072,0,nhóm_6
0.0005075180470148766,0.0,0.5520647503854712,0.36237217209391825,0.0,0.0,0.0,0.191050245031899,0.011764791715441314,0.0,0.0,0.00018371243020420813,0.0,0.1271568216701696,0.15576816990404602,100073,0,nhóm_6
0.0,0.0,0.21030027423769032,0.5438481391734449,0.14033520709047786,0.11611691454359452,0.19871381638712124,0.11213861913716061,0.12094135464161473,0.09356777872156088,0.021934653391445735,0.0003558461903104826,0.03957201291611376,0.003805451828382045,0.0,100074,0,nhóm_6
0.0,0.0,0.6874755592341086,0.7239349527676748,0.13876587859208422,0.06107059927032804,0.18691238036548163,0.2699521959524167,0.14534651078043992,0.08523613319276999,0.0,0.0003566813611245445,0.03476012345555041,0.12703401508458068,0.15560176157634875,100075,0,nhóm_6
0.00048384137054802157,0.0,0.27740082038446195,0.822732411632995,0.02186088599614433,0.0,0.032758601593436576,0.113055805346686,0.03279587226687397,0.004666487415334375,0.0,0.0,0.0,0.02181638490623955,0.06504090376295898,100076,0,nhóm_6
0.0,0.0,0.0,0.0882616908485302,0.15883758767061285,0.15015115021174072,0.22561203165931495,0.004596413305978042,0.11147432209282446,0.10578314314078097,0.1243152920301436,0.0004150242814320859,0.05203948877096054,0.0,0.0,100077,0,nhóm_6
0.0,0.0008949650226506844,0.0031233551945499816,0.31053050484329325,0.007730507075656201,0.0,0.007328413060122163,0.011296486039249931,0.008650643061466179,0.0018415411303255858,0.03044449354696077,0.000417452779813976,0.0014597994138226822,0.0,0.022854543642407493,100078,0,nhóm_6
0.0,0.0,0.0799705382812888,0.0,0.05245735894029774,0.024597477848030458,0.06850353330470449,0.04653176475965998,0.0512226812474596,0.032682978917918104,0.02337665913378889,0.0,0.013873035843474602,0.004609935432636769,0.04825221381505551,100079,0,nhóm_6
0.0006070578342833866,0.000258552210401497,0.25471521932924895,0.2748901914154795,0.11051725159452697,0.07411923038834711,0.1523573178127139,0.12477392386684871,0.10007589632935576,0.07193547171215192,0.02657773306617245,0.0,0.031469485595224556,0.025030341921374988,0.03801099240331421,100080,0,nhóm_6
6.33579887105995e-05,0.0,0.0,0.0,0.023258985826345446,0.0,0.01398596811759062,0.001594623447411736,0.0,0.036352925756646615,0.1489622681966077,1.3207655976787969e-05,0.03987029559444319,0.0,0.0,100081,0,nhóm_6
0.00018503036251271698,0.0,0.539967845998899,0.1767178878214583,0.22197643519217333,0.18185173386850056,0.3227535854297255,0.2515443977316315,0.2169452800935368,0.135379053435987,0.0,0.0,0.04047812763284225,0.08611839641625837,0.0989469375876744,100082,0,nhóm_6
0.0005903559460346264,0.0,0.6956473917316948,0.6728179998402348,0.16838803360508625,0.08196822683311417,0.23291545172323125,0.2807864464796098,0.18496687078101057,0.09476140642698491,0.0,0.0005013237947745219,0.02887076086780782,0.12164343300175676,0.21748668955138117,100083,0,nhóm_6
0.0,0.0,0.03496304225619573,0.3267871408234482,0.06282445494322686,0.02263670730721057,0.07600201098936182,0.04013377249643041,0.0456608051427439,0.04739282084108687,0.11259536445703772,0.0001825459076756908,0.03309375314422816,0.0,0.0,100084,0,nhóm_6
0.000649697949677952,0.0006010441632881003,0.011113292153718035,0.9821430919558088,0.0,0.0,0.0,0.007211357643115035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100085,0,nhóm_6
0.0003260563801184002,0.0,0.0,0.9484533379833548,0.0,0.0,0.0,0.00043834712688528565,0.0,0.0,0.0,0.0002973985712061422,0.0,0.0,0.0,100086,0,nhóm_6
0.000640231529871027,7.203686904955209e-05,0.5461716167420727,0.6209652706227373,0.16913474533915573,0.11420123998687043,0.23929456027108575,0.2520893350749899,0.16249186688204412,0.10336468272799701,0.0,0.0,0.038847643592603814,0.06562413200263842,0.08206168623968571,100087,0,nhóm_6
0.0,0.00012786410675674764,0.22410818404341443,0.5261044694025795,0.0449926401500772,0.002744885334738323,0.06007798272149656,0.13692327012203453,0.045563971743355136,0.017780053093543136,0.039345849993820375,0.0003654320230035424,0.0060920304182362495,0.0,0.04994786134416171,100088,0,nhóm_6
0.0007246929720335915,0.0,0.4565183816830022,0.32327804522259446,0.1458496752027783,0.07511060583144963,0.19304626424603608,0.18450494299600773,0.13797779862587095,0.099550869060759,0.05065097164834073,0.0,0.04895340033984394,0.08820870600379324,0.10181713280552418,100089,0,nhóm_6
7.471853510909732e-06,0.0002497862807309681,0.6596442376312828,0.24409559740703962,0.34704113751797006,0.226147931870249,0.4791888557691076,0.36137152646987586,0.3196657842181523,0.21820692577134967,0.1011872502840995,0.00017374912283552035,0.09737113920929424,0.04389789536716959,0.13950955223049666,100090,0,nhóm_6
0.00010215880210995287,0.0,0.41982247335972606,0.4052776433134315,0.06081186766979296,0.0,0.0731928770730692,0.15807993917712243,0.07546629292565954,0.03400090002879674,0.01557731514036853,0.0,0.01216991343137569,0.07877222260643069,0.15507299891820142,100091,0,nhóm_6
0.0,0.00023094963727499085,0.0,0.22103102284122877,0.17446832532472784,0.16489395044743205,0.23845168650669532,0.0,0.11978393627717959,0.1357559681478327,0.12956360942665998,0.0,0.07746082345047284,0.0,0.0,100092,0,nhóm_6
0.0003693479913158271,0.0,0.42367057312692524,0.0,0.10461509091850535,0.035369712312891544,0.13984688952179725,0.20773217503277389,0.11163562255760598,0.05765400620867711,0.011918421490105191,0.0,0.018834615493219242,0.05056016246521122,0.13405523637184755,100093,0,nhóm_6
0.0,0.0,0.0,0.2506705760361906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003214433147780138,0.0,0.0,0.0,100094,0,nhóm_6
0.0,0.0,0.8330318747490879,1.0,0.08910780354109343,0.009913186285075926,0.12237978733222821,0.3125010014010206,0.1187630264358843,0.03790384155523652,0.0,0.0,0.002817087968383425,0.14222688193695696,0.22026556807906358,100095,0,nhóm_6
0.0,0.0,0.0,0.5683192362652747,0.0,0.0,0.0,0.0,0.0,0.0,0.07654091934281154,0.0005103942667464278,0.0028177638738137722,0.0,0.0,100096,0,nhóm_6
0.0,0.0003113306184392428,0.7018993119263429,1.0,0.22496106172492325,0.1640612073062612,0.3245106115300868,0.32667591620383035,0.21628939910737985,0.1338304618146157,0.0,0.0005007532358288769,0.04871486727118887,0.07316683967131435,0.09120225080138344,100097,0,nhóm_6
0.0,0.00029664249503719153,0.0,0.0,0.010415007751547856,0.0,0.0070002308057600104,0.0,0.008333314872604802,0.010714581379965171,0.02884811706577789,0.0,0.006976907028882984,0.0,0.019940139683962105,100098,0,nhóm_6
0.0,0.0,0.34234484979619983,0.0,0.0,0.0,0.0,0.10184731166060285,0.0,0.01468195322265653,0.1156538284978064,0.0006180071715538582,0.026097374916017435,0.11006864388084417,0.11269407496282999,100099,0,nhóm_6
0.0005571925444302073,0.00017278921450697426,0.18266552037741568,0.055904505059183984,0.006305000476996947,0.0,0.0,0.07529704242700946,0.013242769672912269,0.00449796214442677,0.03823303628001179,0.0,0.00419454903469707,0.029797802419377517,0.07410676959697804,100100,0,nhóm_6
0.0,0.000696085490146825,0.1599347535289411,0.8541054600959413,0.035941941141834355,0.028269977049504458,0.04509925640863377,0.03740480033422605,0.017864527966709454,0.03782465541714475,0.04349965953570631,0.0005651070523411961,0.027778351094780274,0.03255240041144425,0.0,100101,0,nhóm_6
1.3428436660412046e-05,0.0008184359399246999,0.3050377470841311,0.0,0.20991948802926447,0.12485131508582081,0.27987553711085134,0.1748084546763206,0.1850186651885988,0.14128520605695064,0.11896573656445086,0.0005316290456584549,0.07229774000601238,0.019667724160642053,0.07632067445475163,100102,0,nhóm_6
0.0,0.00016732023432802778,0.19594619257414836,0.055831897548984544,0.11870887982118888,0.08913034142781595,0.16212816200342006,0.11140135919545613,0.09386105074739756,0.08637557781526145,0.05859667930197335,0.0002739426723086802,0.045175688910778194,0.01340292269692478,0.0,100103,0,nhóm_6
0.0,0.0006271424180832041,0.6511982902476785,0.12086865657508072,0.0015809537891095515,0.0,0.0,0.24883229732589457,0.03149413315870736,0.0,0.0,0.0,0.0,0.13615615265632355,0.18617654444906756,100104,0,nhóm_6
0.0,0.0,0.23771679548343821,0.06183048136541003,0.26624095744844134,0.19677071172333152,0.361466453970539,0.12388745870714626,0.22833260980380277,0.18788792264472454,0.1155494763333593,5.2825022400115884e-05,0.09430118413183067,0.03522690981768278,0.04103549707133722,100105,0,nhóm_6
8.926119389685017e-05,0.000512993755726554,0.6938509020493691,0.0,0.4106696472407859,0.28118790484066647,0.5680138625913561,0.35700510232061955,0.3863574142391439,0.25986857122217066,0.06737727186034143,0.00041230181299339863,0.10975295943672714,0.08828169857753693,0.2002208854368202,100106,0,nhóm_6
